drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB00869,107,0,train,8.0,3.0,0.357056,0.0,0.075,0.0,0.83573556,0.6100011,0.8252094,0.1203703703703703,2.856448,0.0,0.2249999999999999,0.0,2.5072066800000004,1.8300033,2.4756282,0.3611111111111109,5,0
DB00241,180,0,train,0.0,2.0,0.060219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00682,20,0,train,5.0,5.0,0.126639,0.0,0.1025641025641025,0.0,0.86625314,0.87726426,0.7090768,0.1729323308270676,0.633195,0.0,0.5128205128205126,0.0,4.331265699999999,4.3863213000000005,3.545384,0.864661654135338,5,0
DB00014,283,0,train,2.0,4.0,0.202934,0.0,0.0,0.0,0.7597295,0.86904055,0.64484054,0.1089108910891089,0.405868,0.0,0.0,0.0,3.038918,3.4761622,2.57936216,0.4356435643564356,5,0
DB08800,401,0,train,5.0,4.0,0.058974,0.0,0.03125,0.0,0.70999604,0.8101159,0.8332302,0.1652173913043478,0.2948699999999999,0.0,0.125,0.0,2.83998416,3.2404636,3.3329208,0.6608695652173912,5,0
DB01267,28,0,train,12.0,1.0,0.0,0.1,0.1594202898550724,0.0,0.83124685,0.7765972,0.7975786,0.1703703703703703,0.0,0.1,0.1594202898550724,0.0,0.83124685,0.7765972,0.7975786,0.1703703703703703,5,0
DB00527,143,0,train,2.0,1.0,0.042497,0.0,0.0238095238095238,0.0,0.65131354,0.78138095,0.71223974,0.1379310344827586,0.084994,0.0,0.0238095238095238,0.0,0.65131354,0.78138095,0.71223974,0.1379310344827586,5,0
DB01122,221,0,train,6.0,1.0,0.062633,0.0,0.074074074074074,0.0,0.81359583,0.85909456,0.76697356,0.1677419354838709,0.3757979999999999,0.0,0.074074074074074,0.0,0.81359583,0.85909456,0.76697356,0.1677419354838709,5,0
DB00158,193,0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00255,363,0,train,1.0,1.0,0.202632,0.0,0.0178571428571428,0.0,0.6981436,0.723482,0.64499617,0.0779220779220779,0.202632,0.0,0.0178571428571428,0.0,0.6981436,0.723482,0.64499617,0.0779220779220779,5,0
DB01224,82,0,train,1.0,1.0,0.027429,0.0,0.050632911392405,0.0,0.63755876,0.61264306,0.6921052,0.1125827814569536,0.027429,0.0,0.050632911392405,0.0,0.63755876,0.61264306,0.6921052,0.1125827814569536,5,0
DB00285,89,0,train,23.0,5.0,0.18877,0.1428571428571428,0.2205882352941176,0.0,0.8610248,0.92483234,0.83391523,0.2467532467532467,4.34171,0.714285714285714,1.102941176470588,0.0,4.305124,4.6241617,4.16957615,1.2337662337662334,5,0
DB08801,284,0,train,1.0,5.0,0.193183,0.0,0.0,0.0,0.7189698,0.56455135,0.804332,0.102880658436214,0.193183,0.0,0.0,0.0,3.594849,2.82275675,4.021660000000001,0.51440329218107,5,0
DB04865,80,0,train,8.0,1.0,0.140474,0.0,0.03125,0.0,0.75301003,0.76534766,0.64674115,0.1804511278195488,1.123792,0.0,0.03125,0.0,0.75301003,0.76534766,0.64674115,0.1804511278195488,5,0
DB00401,96,0,train,1.0,2.0,0.123783,0.0,0.1,0.0,0.7740594,0.4863968,0.7372619,0.0983606557377049,0.123783,0.0,0.2,0.0,1.5481188,0.9727936,1.4745238,0.1967213114754098,5,0
DB01073,375,0,train,2.0,5.0,0.097649,0.0,0.0,0.0,0.7152917,0.6926724,0.691695,0.0782608695652174,0.195298,0.0,0.0,0.0,3.5764585,3.463362,3.458475,0.391304347826087,5,0
DB01275,198,0,train,1.0,2.0,0.050772,0.0,0.0,0.0,0.83760357,0.84679615,0.7725783,0.1111111111111111,0.050772,0.0,0.0,0.0,1.67520714,1.6935923,1.5451566,0.2222222222222222,5,0
DB00195,407,0,train,1.0,2.0,0.106267,0.0,0.0476190476190476,0.0,0.8451702,0.73127854,0.8302696,0.0890052356020942,0.106267,0.0,0.0952380952380952,0.0,1.6903404,1.46255708,1.6605392,0.1780104712041884,5,0
DB00928,218,0,train,2.0,2.0,0.0,0.0,0.2037037037037037,0.0,0.77693486,0.8891692,0.770642,0.1138211382113821,0.0,0.0,0.4074074074074074,0.0,1.55386972,1.7783384,1.541284,0.2276422764227642,5,0
DB01182,313,0,train,5.0,1.0,0.168879,0.0588235294117647,0.2115384615384615,0.0,0.847023,0.8435172,0.83375114,0.26,0.844395,0.0588235294117647,0.2115384615384615,0.0,0.847023,0.8435172,0.83375114,0.26,5,0
DB00376,375,0,train,2.0,6.0,0.066488,0.0,0.0344827586206896,0.0,0.8173218,0.74963653,0.7375143,0.09375,0.132976,0.0,0.2068965517241376,0.0,4.9039308,4.49781918,4.4250858,0.5625,5,0
DB08801,106,0,train,5.0,5.0,0.223651,0.0,0.0166666666666666,0.0,0.7339599,0.8510872,0.77020645,0.1578947368421052,1.118255,0.0,0.083333333333333,0.0,3.6697995,4.255436,3.85103225,0.789473684210526,5,0
DB00642,132,0,train,4.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.7976151,0.8022485,0.768481,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01018,138,0,train,5.0,2.0,0.276217,0.3333333333333333,0.3703703703703703,0.0,0.8909658,0.8624519,0.8788478,0.3114754098360656,1.381085,0.6666666666666666,0.7407407407407406,0.0,1.7819316,1.7249038,1.7576956,0.6229508196721312,5,0
DB00337,148,0,train,1.0,4.0,0.0,0.0,0.0238095238095238,0.0,0.47846752,0.6395417,0.7404012,0.0555555555555555,0.0,0.0,0.0952380952380952,0.0,1.91387008,2.5581668,2.9616048,0.222222222222222,5,0
DB00655,312,0,train,13.0,1.0,0.309249,0.0,0.081967213114754,0.0,0.81873626,0.77216995,0.74585617,0.1875,4.020237,0.0,0.081967213114754,0.0,0.81873626,0.77216995,0.74585617,0.1875,5,0
DB00989,103,0,train,4.0,15.0,0.122822,0.0,0.0483870967741935,0.0,0.774637,0.8126309,0.7527799,0.2571428571428571,0.491288,0.0,0.7258064516129025,0.0,11.619555,12.1894635,11.2916985,3.8571428571428568,5,0
DB00704,6,0,train,4.0,1.0,0.019461,0.0,0.0294117647058823,0.0,0.81122357,0.7980623,0.7488697,0.2241379310344827,0.077844,0.0,0.0294117647058823,0.0,0.81122357,0.7980623,0.7488697,0.2241379310344827,5,0
DB00125,115,0,train,1.0,1.0,0.129995,0.0,0.0,0.0,0.45389837,0.52695775,0.5759183,0.0531914893617021,0.129995,0.0,0.0,0.0,0.45389837,0.52695775,0.5759183,0.0531914893617021,5,0
DB00542,260,0,train,1.0,3.0,0.170009,0.0,0.0434782608695652,0.0,0.7513464,0.83019483,0.6911625,0.1525423728813559,0.170009,0.0,0.1304347826086956,0.0,2.2540392,2.4905844900000003,2.0734875,0.4576271186440677,5,0
DB00806,236,0,train,1.0,3.0,0.07044,0.0,0.054054054054054,0.0,0.82332367,0.5786104,0.64564776,0.1181818181818181,0.07044,0.0,0.162162162162162,0.0,2.46997101,1.7358311999999998,1.93694328,0.3545454545454543,5,0
DB00563,388,0,train,4.0,21.0,0.17419,0.0,0.0547945205479452,0.0,0.7111354,0.78609896,0.7561683,0.1507936507936507,0.69676,0.0,1.1506849315068493,0.0,14.9338434,16.50807816,15.8795343,3.1666666666666647,5,0
DB00304,63,0,train,1.0,2.0,0.030465,0.0,0.0909090909090909,0.0,0.72152615,0.78084093,0.705325,0.0303030303030303,0.030465,0.0,0.1818181818181818,0.0,1.4430523,1.56168186,1.41065,0.0606060606060606,5,0
DB01120,165,0,train,1.0,1.0,0.232171,0.0,0.03125,0.0,0.7599002,0.8034831,0.7084563,0.1769911504424778,0.232171,0.0,0.03125,0.0,0.7599002,0.8034831,0.7084563,0.1769911504424778,5,0
DB01223,341,0,train,5.0,3.0,0.211582,0.0,0.0208333333333333,0.0,0.8524207,0.8148801,0.6219544,0.0660377358490566,1.05791,0.0,0.0624999999999999,0.0,2.5572621,2.4446403,1.8658632,0.1981132075471698,5,0
DB00846,292,0,train,1.0,1.0,0.107387,0.0,0.075,0.0,0.59478056,0.7469918,0.57341844,0.073170731707317,0.107387,0.0,0.075,0.0,0.59478056,0.7469918,0.57341844,0.073170731707317,5,0
DB00252,178,0,train,1.0,4.0,0.0,0.0,0.0683760683760683,0.0,0.7971326,0.6729309,0.80727345,0.0769230769230769,0.0,0.0,0.2735042735042732,0.0,3.1885304,2.6917236,3.2290938,0.3076923076923076,5,0
DB01258,167,0,train,1.0,2.0,0.083709,0.0,0.0285714285714285,0.0,0.8055675,0.85760987,0.64155567,0.1101694915254237,0.083709,0.0,0.057142857142857,0.0,1.611135,1.71521974,1.28311134,0.2203389830508474,5,0
DB00804,275,0,train,2.0,2.0,0.104481,0.0,0.0212765957446808,0.0,0.8603201,0.8667395,0.70838773,0.0784313725490196,0.208962,0.0,0.0425531914893616,0.0,1.7206402,1.733479,1.41677546,0.1568627450980392,5,0
DB00988,111,0,train,1.0,4.0,0.167937,0.0,0.0217391304347826,0.0,0.73591924,0.6640699,0.66463953,0.0919540229885057,0.167937,0.0,0.0869565217391304,0.0,2.94367696,2.6562796,2.65855812,0.3678160919540228,5,0
DB00988,168,0,train,6.0,4.0,0.056327,0.0,0.0357142857142857,0.0,0.78809,0.7871869,0.7798803,0.15,0.337962,0.0,0.1428571428571428,0.0,3.15236,3.1487476,3.1195212,0.6,5,0
DB00686,398,0,train,1.0,0.0,0.0,0.0,0.0,0.0,0.6420898,0.7359237,0.5514209,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01576,73,0,train,29.0,2.0,0.096552,0.1379310344827586,0.1372549019607843,0.0,0.83127093,0.85934335,0.85354394,0.2786885245901639,2.800008,0.2758620689655172,0.2745098039215686,0.0,1.66254186,1.7186867,1.70708788,0.5573770491803278,5,0
DB00755,67,0,train,2.0,6.0,0.196709,0.0,0.0759493670886076,0.0,0.86581373,0.6308406,0.74589884,0.1234567901234567,0.393418,0.0,0.4556962025316455,0.0,5.194882379999999,3.7850436,4.47539304,0.7407407407407403,5,0
DB00997,402,0,train,3.0,14.0,0.085515,0.0,0.2352941176470588,0.0,0.8692928,0.7655386,0.77027655,0.2123287671232876,0.2565449999999999,0.0,3.294117647058823,0.0,12.1700992,10.7175404,10.7838717,2.9726027397260264,5,0
DB00762,327,0,train,0.0,3.0,0.192303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB08901,185,0,train,1.0,3.0,0.09129,0.0,0.0789473684210526,0.0,0.7535329,0.78100836,0.0,0.0939597315436241,0.09129,0.0,0.2368421052631578,0.0,2.2605987,2.34302508,0.0,0.2818791946308723,5,0
DB00557,224,0,train,12.0,6.0,0.188958,0.0,0.125,0.0,0.78081393,0.7969062,0.8014952,0.1400966183574879,2.267496,0.0,0.75,0.0,4.68488358,4.7814372,4.8089712,0.8405797101449275,5,0
DB00167,10,0,train,6.0,4.0,0.151719,0.0,0.064516129032258,0.0,0.6306246,0.6983122,0.5946524,0.0892857142857142,0.910314,0.0,0.258064516129032,0.0,2.5224984,2.7932488,2.3786096,0.3571428571428568,5,0
DB00993,217,0,train,1.0,7.0,0.318414,0.0,0.025,0.0,0.8330407,0.7783766,0.60611075,0.0217391304347826,0.318414,0.0,0.175,0.0,5.8312849,5.4486362,4.24277525,0.1521739130434782,5,0
DB00126,140,0,train,2.0,2.0,0.198178,0.0,0.0,0.0,0.5900699,0.73045534,0.6882221,0.0459770114942528,0.396356,0.0,0.0,0.0,1.1801398,1.46091068,1.3764442,0.0919540229885056,5,0
DB00366,115,0,train,1.0,2.0,0.158796,0.4285714285714285,0.3809523809523809,0.0,0.86334306,0.7882978,0.72165644,0.3020833333333333,0.158796,0.857142857142857,0.7619047619047618,0.0,1.72668612,1.5765956,1.44331288,0.6041666666666666,5,0
DB00998,208,0,train,11.0,2.0,0.092002,0.0,0.0508474576271186,0.0,0.7609569,0.8390978,0.7713126,0.1550387596899224,1.012022,0.0,0.1016949152542372,0.0,1.5219138,1.6781956,1.5426252,0.3100775193798448,5,0
DB00751,298,0,train,8.0,3.0,0.295191,0.1666666666666666,0.1896551724137931,0.0,0.88669556,0.8604448,0.7841516,0.168,2.361528,0.4999999999999998,0.5689655172413792,0.0,2.66008668,2.5813344000000003,2.3524548,0.504,5,0
DB00637,292,0,train,1.0,1.0,0.028357,0.0,0.0384615384615384,0.0,0.6109835,0.72313493,0.58069766,0.1653543307086614,0.028357,0.0,0.0384615384615384,0.0,0.6109835,0.72313493,0.58069766,0.1653543307086614,5,0
DB00537,79,0,train,3.0,3.0,0.266852,0.0,0.0958904109589041,0.0,0.7074673,0.67205906,0.67595285,0.1176470588235294,0.8005559999999999,0.0,0.2876712328767123,0.0,2.1224019,2.01617718,2.0278585500000004,0.3529411764705882,5,0
DB00952,295,0,train,1.0,1.0,0.149962,0.0,0.1627906976744186,0.0,0.6103353,0.81276155,0.63303137,0.2988505747126437,0.149962,0.0,0.1627906976744186,0.0,0.6103353,0.81276155,0.63303137,0.2988505747126437,5,0
DB00861,133,0,train,10.0,5.0,0.131661,0.0,0.0588235294117647,0.0,0.8068953,0.83736205,0.8062881,0.2272727272727272,1.31661,0.0,0.2941176470588235,0.0,4.0344765,4.18681025,4.0314405,1.136363636363636,5,0
DB00091,204,0,train,1.0,2.0,0.274111,0.0,0.0163934426229508,0.0,0.7449783,0.67901284,0.8207134,0.0088495575221238,0.274111,0.0,0.0327868852459016,0.0,1.4899566,1.35802568,1.6414268,0.0176991150442476,5,0
DB01006,382,0,train,10.0,1.0,0.121978,0.0,0.1016949152542373,0.0,0.74542797,0.8574015,0.77364516,0.1727272727272727,1.21978,0.0,0.1016949152542373,0.0,0.74542797,0.8574015,0.77364516,0.1727272727272727,5,0
DB00929,107,0,train,8.0,2.0,0.218424,0.0,0.0461538461538461,0.0,0.8188237,0.8015405,0.8715311,0.1328125,1.747392,0.0,0.0923076923076922,0.0,1.6376474,1.603081,1.7430622,0.265625,5,0
DB04844,61,0,train,2.0,1.0,0.117923,0.0,0.0,0.0,0.44895387,0.6549782,0.5307716,0.1428571428571428,0.235846,0.0,0.0,0.0,0.44895387,0.6549782,0.5307716,0.1428571428571428,5,0
DB00451,110,0,train,1.0,4.0,0.197613,0.0,0.027027027027027,0.0,0.70168537,0.6603496,0.73983353,0.0932203389830508,0.197613,0.0,0.108108108108108,0.0,2.80674148,2.6413984,2.95933412,0.3728813559322032,5,0
DB01122,217,0,train,1.0,1.0,0.171478,0.0,0.0357142857142857,0.0,0.7955719,0.7897201,0.7160418,0.044776119402985,0.171478,0.0,0.0357142857142857,0.0,0.7955719,0.7897201,0.7160418,0.044776119402985,5,0
DB00650,119,0,train,3.0,3.0,0.210951,0.0,0.0294117647058823,0.0,0.86006963,0.7777157,0.8018747,0.1298701298701298,0.632853,0.0,0.0882352941176469,0.0,2.58020889,2.3331471,2.4056241000000003,0.3896103896103894,5,0
DB01181,314,0,train,9.0,5.0,0.2295,0.0,0.2027027027027027,0.0,0.75020164,0.8462121,0.7526342,0.0777777777777777,2.0655,0.0,1.0135135135135134,0.0,3.7510082,4.2310605,3.763171,0.3888888888888885,5,0
DB01016,192,0,train,0.0,1.0,0.032303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01069,219,0,train,4.0,5.0,0.251747,0.0674157303370786,0.0833333333333333,0.0,0.79722625,0.8527045,0.8226338,0.2155172413793103,1.006988,0.3370786516853929,0.4166666666666665,0.0,3.98613125,4.2635225,4.113169,1.0775862068965516,5,0
DB00744,8,0,train,8.0,2.0,0.110774,0.0909090909090909,0.1463414634146341,0.0,0.8744285,0.81680477,0.8149555,0.2467532467532467,0.886192,0.1818181818181818,0.2926829268292682,0.0,1.748857,1.63360954,1.629911,0.4935064935064934,5,0
DB00584,342,0,train,5.0,2.0,0.234886,0.0,0.0454545454545454,0.0,0.81051594,0.69569445,0.7195802,0.2527472527472527,1.17443,0.0,0.0909090909090908,0.0,1.62103188,1.3913889,1.4391604,0.5054945054945054,5,0
DB01029,308,0,train,3.0,6.0,0.370738,0.0,0.0793650793650793,0.0,0.879674,0.7767504,0.8855019,0.1954887218045112,1.112214,0.0,0.4761904761904758,0.0,5.278044,4.6605024,5.3130114,1.1729323308270674,5,0
DB00882,297,0,train,6.0,1.0,0.099215,0.0,0.0,0.0,0.6388186,0.8062769,0.84455097,0.3203883495145631,0.59529,0.0,0.0,0.0,0.6388186,0.8062769,0.84455097,0.3203883495145631,5,0
DB00167,237,0,train,6.0,4.0,0.0,0.0,0.0,0.0,0.51386094,0.73218834,0.49316734,0.0970873786407767,0.0,0.0,0.0,0.0,2.05544376,2.92875336,1.97266936,0.3883495145631068,5,0
DB01400,318,0,train,13.0,2.0,0.178737,0.0,0.037037037037037,0.0,0.8277373,0.85556763,0.8258614,0.1666666666666666,2.323581,0.0,0.074074074074074,0.0,1.6554746,1.71113526,1.6517228,0.3333333333333332,5,0
DB00270,151,0,train,4.0,1.0,0.088974,0.0,0.1153846153846153,0.0,0.67829716,0.6526838,0.6751007,0.1619718309859155,0.355896,0.0,0.1153846153846153,0.0,0.67829716,0.6526838,0.6751007,0.1619718309859155,5,0
DB01268,148,0,train,1.0,1.0,0.052955,0.0,0.0350877192982456,0.0,0.59808636,0.6261909,0.49066624,0.1512605042016806,0.052955,0.0,0.0350877192982456,0.0,0.59808636,0.6261909,0.49066624,0.1512605042016806,5,0
DB00373,103,0,train,4.0,5.0,0.14622,0.0,0.0746268656716417,0.0,0.7971858,0.7593835,0.66791207,0.0879120879120879,0.58488,0.0,0.3731343283582085,0.0,3.985929000000001,3.7969175,3.33956035,0.4395604395604395,5,0
DB01210,272,0,train,5.0,3.0,0.159735,0.0,0.0350877192982456,0.0,0.76479524,0.8453126,0.7334266,0.1188118811881188,0.7986749999999999,0.0,0.1052631578947368,0.0,2.29438572,2.5359378,2.2002798,0.3564356435643564,5,0
DB00630,73,0,train,29.0,5.0,0.253803,0.0,0.0769230769230769,0.0,0.7976851,0.81649065,0.802121,0.1134020618556701,7.360287,0.0,0.3846153846153844,0.0,3.9884255,4.08245325,4.010605,0.5670103092783505,5,0
DB00436,263,0,train,0.0,3.0,0.168336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00469,278,0,train,4.0,3.0,0.019096,0.0,0.0652173913043478,0.0,0.81882566,0.89733845,0.7945,0.1788617886178861,0.076384,0.0,0.1956521739130434,0.0,2.45647698,2.69201535,2.3835,0.5365853658536583,5,0
DB01202,200,0,train,2.0,10.0,0.194026,0.0,0.024390243902439,0.0,0.82257897,0.8226422,0.80299556,0.0898876404494382,0.388052,0.0,0.24390243902439,0.0,8.2257897,8.226422,8.029955600000001,0.898876404494382,5,0
DB01148,41,0,train,12.0,3.0,0.097105,0.0,0.0588235294117647,0.0,0.8384285,0.8623563,0.73845714,0.3208955223880597,1.16526,0.0,0.1764705882352941,0.0,2.5152855,2.5870689,2.21537142,0.9626865671641792,5,0
DB00436,95,0,train,3.0,3.0,0.194047,0.0,0.05,0.0,0.8181797,0.79141384,0.79858154,0.1170212765957446,0.582141,0.0,0.15,0.0,2.4545391,2.37424152,2.3957446200000003,0.3510638297872338,5,0
DB00297,335,0,train,3.0,1.0,0.022191,0.0,0.0952380952380952,0.0,0.63467616,0.7109513,0.7858677,0.1504424778761062,0.066573,0.0,0.0952380952380952,0.0,0.63467616,0.7109513,0.7858677,0.1504424778761062,5,0
DB00264,192,0,train,0.0,5.0,0.236688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00717,85,0,train,6.0,5.0,0.145952,0.0,0.1076923076923077,0.0,0.847924,0.79506147,0.77599776,0.1063829787234042,0.875712,0.0,0.5384615384615385,0.0,4.23962,3.975307350000001,3.8799888,0.531914893617021,5,0
DB06718,290,0,train,1.0,1.0,0.055452,0.0,0.0333333333333333,0.0,0.6922193,0.5680758,0.54086035,0.0616438356164383,0.055452,0.0,0.0333333333333333,0.0,0.6922193,0.5680758,0.54086035,0.0616438356164383,5,0
DB00888,34,0,train,1.0,2.0,0.0,0.0,0.0,0.0,0.76420623,0.5878278,0.6483737,0.03125,0.0,0.0,0.0,0.0,1.52841246,1.1756556,1.2967474,0.0625,5,0
DB01099,300,0,train,1.0,2.0,0.055163,0.0,0.09375,0.0,0.6738701,0.6836242,0.59919584,0.0857142857142857,0.055163,0.0,0.1875,0.0,1.3477402,1.3672484,1.19839168,0.1714285714285714,5,0
DB00834,152,0,train,4.0,1.0,0.137608,0.0,0.1428571428571428,0.0,0.6482128,0.83172476,0.76630193,0.1644736842105263,0.550432,0.0,0.1428571428571428,0.0,0.6482128,0.83172476,0.76630193,0.1644736842105263,5,0
DB00396,147,0,train,4.0,1.0,0.079713,0.1,0.225,0.0,0.77257425,0.6408447,0.7683829,0.3235294117647059,0.318852,0.1,0.225,0.0,0.77257425,0.6408447,0.7683829,0.3235294117647059,5,0
DB00759,158,0,train,2.0,7.0,0.290726,0.0,0.1587301587301587,0.0,0.7978789,0.7880287,0.87544215,0.2837837837837837,0.581452,0.0,1.111111111111111,0.0,5.5851523,5.5162009,6.128095050000001,1.986486486486486,5,0
DB00368,397,0,train,4.0,1.0,0.193282,0.0,0.0491803278688524,0.0,0.82747,0.8071879,0.7982634,0.1639344262295081,0.773128,0.0,0.0491803278688524,0.0,0.82747,0.8071879,0.7982634,0.1639344262295081,5,0
DB00796,330,0,train,3.0,2.0,0.107897,0.0,0.0576923076923076,0.0,0.81684625,0.8725903,0.7859102,0.1818181818181818,0.323691,0.0,0.1153846153846152,0.0,1.6336925,1.7451806,1.5718204,0.3636363636363636,5,0
DB01427,15,0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB08835,264,0,train,1.0,4.0,0.13476,0.0,0.0,0.0,0.4747415,0.59435236,0.0,0.135593220338983,0.13476,0.0,0.0,0.0,1.898966,2.37740944,0.0,0.542372881355932,5,0
DB00515,316,0,train,11.0,7.0,0.177041,0.0,0.0625,0.0,0.76164126,0.66423804,0.72331685,0.0192307692307692,1.947451,0.0,0.4375,0.0,5.33148882,4.64966628,5.06321795,0.1346153846153844,5,0
DB00869,47,0,train,1.0,3.0,0.093678,0.0,0.0357142857142857,0.0,0.7680502,0.48867482,0.7821174,0.0625,0.093678,0.0,0.1071428571428571,0.0,2.3041506,1.46602446,2.3463522,0.1875,5,0
DB00804,404,0,train,5.0,2.0,0.043065,0.0,0.075,0.0,0.7906425,0.8415799,0.9040307,0.2087912087912088,0.215325,0.0,0.15,0.0,1.581285,1.6831598,1.8080614,0.4175824175824176,5,0
DB01410,246,0,train,0.0,4.0,0.158086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00428,42,0,train,1.0,1.0,0.222729,0.0,0.0238095238095238,0.0,0.9006907,0.6794306,0.85023093,0.074235807860262,0.222729,0.0,0.0238095238095238,0.0,0.9006907,0.6794306,0.85023093,0.074235807860262,5,0
DB00846,331,0,train,11.0,1.0,0.0,0.0,0.0975609756097561,0.0,0.83680546,0.75022054,0.76495934,0.1875,0.0,0.0,0.0975609756097561,0.0,0.83680546,0.75022054,0.76495934,0.1875,5,0
DB00444,190,0,train,5.0,6.0,0.044501,0.0,0.1206896551724138,0.0,0.72011054,0.78743994,0.77020633,0.1183673469387755,0.222505,0.0,0.7241379310344828,0.0,4.32066324,4.72463964,4.62123798,0.710204081632653,5,0
DB01083,294,0,train,3.0,1.0,0.114877,0.0,0.0,0.0,0.74607396,0.7085818,0.70577645,0.1353383458646616,0.344631,0.0,0.0,0.0,0.74607396,0.7085818,0.70577645,0.1353383458646616,5,0
DB00864,197,0,train,6.0,1.0,0.030358,0.0,0.1166666666666666,0.0,0.7459368,0.7517568,0.85402066,0.1282051282051282,0.182148,0.0,0.1166666666666666,0.0,0.7459368,0.7517568,0.85402066,0.1282051282051282,5,0
DB01224,114,0,train,3.0,1.0,0.0,0.0,0.0789473684210526,0.0,0.8195204,0.7005042,0.70311296,0.144927536231884,0.0,0.0,0.0789473684210526,0.0,0.8195204,0.7005042,0.70311296,0.144927536231884,5,0
DB00104,184,0,train,3.0,1.0,0.067106,0.0,0.1020408163265306,0.0,0.783579,0.81283534,0.8602303,0.1447963800904977,0.201318,0.0,0.1020408163265306,0.0,0.783579,0.81283534,0.8602303,0.1447963800904977,5,0
DB01039,23,0,train,0.0,2.0,0.160514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01275,341,0,train,5.0,2.0,0.259027,0.0,0.0384615384615384,0.0,0.7980305,0.743815,0.82048666,0.1285714285714285,1.295135,0.0,0.0769230769230768,0.0,1.596061,1.48763,1.64097332,0.257142857142857,5,0
DB00401,272,0,train,5.0,2.0,0.057981,0.0,0.1071428571428571,0.0,0.6952861,0.7804523,0.73669386,0.1682692307692307,0.2899049999999999,0.0,0.2142857142857142,0.0,1.3905722,1.5609046,1.47338772,0.3365384615384614,5,0
DB00412,361,0,train,3.0,4.0,0.0,0.0,0.1746031746031746,0.0,0.6522892,0.7861322,0.72050285,0.1886792452830188,0.0,0.0,0.6984126984126984,0.0,2.6091568,3.1445288,2.8820114,0.7547169811320752,5,0
DB00484,246,0,train,0.0,3.0,0.084272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00686,364,0,train,11.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.7053441,0.7984829,0.7743564,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB06196,216,0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01406,320,0,train,1.0,5.0,0.077249,0.0,0.0833333333333333,0.0,0.7733659,0.84297425,0.7200191,0.0933333333333333,0.077249,0.0,0.4166666666666665,0.0,3.8668295,4.21487125,3.6000955,0.4666666666666664,5,0
DB00549,199,0,train,13.0,0.0,0.0,0.0,0.1326530612244898,0.0,0.84160143,0.7802089,0.7898419,0.1888111888111888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB08901,34,0,train,1.0,3.0,0.104842,0.0,0.015625,0.0,0.6261509,0.74246085,0.0,0.1063829787234042,0.104842,0.0,0.046875,0.0,1.8784527,2.22738255,0.0,0.3191489361702126,5,0
DB00829,394,0,train,2.0,1.0,0.131369,0.0,0.1904761904761904,0.0,0.75612867,0.83043706,0.8399473,0.3131313131313131,0.262738,0.0,0.1904761904761904,0.0,0.75612867,0.83043706,0.8399473,0.3131313131313131,5,0
DB00950,18,0,train,14.0,4.0,0.032302,0.0,0.1481481481481481,0.0,0.90516174,0.78021216,0.8562965,0.2111801242236025,0.4522279999999999,0.0,0.5925925925925924,0.0,3.62064696,3.12084864,3.425186,0.84472049689441,5,0
