drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00477,149,1,train,16.0,0.0,0.0,0.5185185185185185,0.5142857142857142,0.0,0.91573054,0.99761385,0.8789425,0.4777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00759,362,1,train,37.0,6.0,0.998501,0.0,0.1470588235294117,0.0,0.8625896,0.7694354,0.78703994,0.2015503875968992,36.944537,0.0,0.8823529411764701,0.0,5.1755376,4.6166124,4.72223964,1.2093023255813953
DB00619,50,1,train,0.0,4.0,0.402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00586,181,1,train,16.0,7.0,0.434151,1.0,0.4864864864864865,0.0,0.993439,0.85818624,0.86058694,0.3205128205128205,6.946416,7.0,3.4054054054054057,0.0,6.954072999999999,6.00730368,6.02410858,2.243589743589744
DB00374,124,1,train,68.0,1.0,0.068561,0.3333333333333333,0.6296296296296297,0.0,0.90830004,0.8385003,0.85695875,0.3627450980392157,4.662148,0.3333333333333333,0.6296296296296297,0.0,0.90830004,0.8385003,0.85695875,0.3627450980392157
DB00436,405,1,train,54.0,2.0,0.046149,0.6,0.7391304347826086,0.0,0.9126349,0.98815125,0.9272133,0.3409090909090909,2.492046,1.2,1.4782608695652173,0.0,1.8252698,1.9763025,1.8544266,0.6818181818181818
DB01296,128,1,train,21.0,4.0,0.640926,0.0,0.375,0.0,0.78970885,0.86031616,0.83605504,0.0952380952380952,13.459446,0.0,1.5,0.0,3.1588354,3.44126464,3.34422016,0.3809523809523808
DB01029,94,1,train,13.0,5.0,0.384394,0.0,0.1860465116279069,0.0,0.92863977,0.89143634,0.84286064,0.2297297297297297,4.997122,0.0,0.9302325581395344,0.0,4.64319885,4.4571817000000005,4.2143032,1.1486486486486485
DB01258,405,1,train,54.0,1.0,0.404717,0.3333333333333333,0.3181818181818182,0.0,0.9278325,0.89435774,0.8643628,0.2518518518518518,21.854718,0.3333333333333333,0.3181818181818182,0.0,0.9278325,0.89435774,0.8643628,0.2518518518518518
DB00783,197,1,train,5.0,3.0,0.179471,0.2857142857142857,0.4464285714285714,0.5,0.9483936,0.80299544,0.82623863,0.6521739130434783,0.8973549999999999,0.8571428571428571,1.3392857142857142,1.5,2.8451808,2.40898632,2.47871589,1.9565217391304348
DB00860,372,1,train,1.0,13.0,0.25623,0.0,0.0175438596491228,0.0,0.7421973,0.58367425,0.6735241,0.1157894736842105,0.25623,0.0,0.2280701754385964,0.0,9.6485649,7.587765249999999,8.7558133,1.5052631578947364
DB01084,362,1,train,37.0,3.0,0.998501,1.0,0.5294117647058824,0.0,0.9421206,0.8788483,0.8261181,0.2844036697247706,36.944537,3.0,1.5882352941176472,0.0,2.8263618,2.6365449,2.4783543,0.8532110091743118
DB01197,146,1,train,7.0,4.0,0.219107,0.0,0.1388888888888889,0.0,0.84118354,0.70446205,0.7982132,0.0947368421052631,1.533749,0.0,0.5555555555555556,0.0,3.36473416,2.8178482,3.1928528,0.3789473684210524
DB00863,298,1,train,7.0,2.0,0.100938,0.5,0.3846153846153846,0.0,0.9784372,0.8376632,0.87072396,0.2619047619047619,0.706566,1.0,0.7692307692307692,0.0,1.9568744,1.6753264,1.74144792,0.5238095238095238
DB00751,347,1,train,32.0,2.0,0.471213,0.3636363636363636,0.3658536585365853,0.0,0.9421206,0.9002207,0.92880625,0.313953488372093,15.078816,0.7272727272727272,0.7317073170731706,0.0,1.8842412,1.8004414,1.8576125,0.627906976744186
DB00717,153,1,train,6.0,4.0,0.283197,0.75,0.5365853658536586,0.3333333333333333,0.8735016,0.8584753,0.9234059,0.7887323943661971,1.699182,3.0,2.1463414634146343,1.3333333333333333,3.4940064,3.4339012,3.6936236,3.1549295774647885
DB01186,312,1,train,12.0,6.0,0.542604,0.8235294117647058,0.3902439024390244,0.0,0.7898225,0.828538,0.8460039,0.35,6.511248,4.941176470588236,2.341463414634146,0.0,4.738935,4.971228,5.0760234,2.1
DB00794,313,1,train,4.0,13.0,0.965242,0.1372549019607843,0.1833333333333333,0.0,0.94126576,0.91095,0.80769104,0.2375,3.860968,1.784313725490196,2.383333333333333,0.0,12.23645488,11.84235,10.49998352,3.0875
DB00816,322,1,train,21.0,2.0,0.38905,0.5,0.7058823529411765,0.0,0.959131,0.8786705,0.8022112,0.64,8.17005,1.0,1.411764705882353,0.0,1.918262,1.757341,1.6044224,1.28
DB00865,297,1,train,5.0,1.0,0.255168,0.25,0.6341463414634146,0.0,0.9289074,0.8965609,0.8817862,0.4067796610169492,1.27584,0.25,0.6341463414634146,0.0,0.9289074,0.8965609,0.8817862,0.4067796610169492
DB01185,24,1,train,16.0,2.0,0.244616,0.4,0.282051282051282,0.0,0.92355597,0.9335108,0.89560735,0.4761904761904761,3.913856,0.8,0.564102564102564,0.0,1.84711194,1.8670216,1.7912147,0.9523809523809522
DB00715,125,1,train,10.0,2.0,0.095555,0.631578947368421,0.6153846153846154,0.0,0.97010446,0.9056746,0.84005165,0.2522522522522522,0.95555,1.263157894736842,1.2307692307692308,0.0,1.94020892,1.8113492,1.6801033,0.5045045045045043
DB00945,402,1,train,2.0,16.0,0.953982,0.0,0.075,0.0,0.8153479,0.85748374,0.7655223,0.1157894736842105,1.907964,0.0,1.2,0.0,13.0455664,13.71973984,12.2483568,1.852631578947368
DB00715,243,1,train,9.0,2.0,0.210082,0.3725490196078431,0.6153846153846154,0.0,0.97010446,0.9056746,0.82248926,0.2307692307692307,1.890738,0.7450980392156862,1.2307692307692308,0.0,1.94020892,1.8113492,1.64497852,0.4615384615384614
DB04571,170,1,train,1.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.6201711,0.8355631,0.6321922,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01248,280,1,train,32.0,4.0,0.399542,0.1666666666666666,0.4081632653061224,0.0,0.9603701,0.8626296,0.863552,0.2150943396226415,12.785344,0.6666666666666664,1.6326530612244896,0.0,3.8414804,3.4505184,3.454208,0.860377358490566
DB00712,376,1,train,15.0,6.0,0.172128,1.0,0.6326530612244898,0.0,0.9918701,0.94172573,0.89841676,0.5538461538461539,2.58192,6.0,3.795918367346939,0.0,5.9512206,5.6503543800000005,5.39050056,3.3230769230769237
DB00557,359,1,train,36.0,5.0,0.944425,0.5,0.2903225806451613,0.0,0.89599437,1.0000001,0.89413625,0.33,33.9993,2.5,1.4516129032258065,0.0,4.47997185,5.0000005000000005,4.47068125,1.65
DB00167,210,1,train,2.0,3.0,0.17153,0.0,0.0,0.0,0.464473,0.5757438,0.48224074,0.0344827586206896,0.34306,0.0,0.0,0.0,1.3934190000000002,1.7272314,1.44672222,0.1034482758620688
DB00674,9,1,train,7.0,7.0,0.419075,0.5,0.4666666666666667,0.0,0.9759848,0.76751757,0.89117604,0.2260869565217391,2.933525,3.5,3.2666666666666666,0.0,6.8318936,5.37262299,6.23823228,1.5826086956521737
DB00519,405,1,train,54.0,3.0,0.271532,1.0,0.75,0.0,0.9506305,1.0000001,0.8747977,0.9431818181818182,14.662728,3.0,2.25,0.0,2.8518915,3.0000003,2.6243931,2.8295454545454546
DB00999,39,1,train,1.0,5.0,0.258957,0.0,0.0357142857142857,0.0,0.81015635,0.797993,0.8345329,0.059322033898305,0.258957,0.0,0.1785714285714285,0.0,4.05078175,3.989965,4.1726645,0.296610169491525
DB01620,359,1,train,36.0,3.0,0.94294,0.3333333333333333,0.5333333333333333,0.0,0.94027025,0.8922979,0.90421176,0.6825396825396826,33.94584,1.0,1.6,0.0,2.82081075,2.6768937,2.71263528,2.0476190476190474
DB00444,151,1,train,3.0,5.0,0.255474,0.0,0.2558139534883721,0.0,0.83120406,0.89203566,0.91494447,0.1473684210526315,0.7664219999999999,0.0,1.2790697674418603,0.0,4.1560203,4.4601783,4.57472235,0.7368421052631575
DB01197,94,1,train,13.0,4.0,0.270297,0.2,0.68,0.0,0.9376862,1.0000001,0.90331566,0.3658536585365853,3.5138610000000003,0.8,2.72,0.0,3.7507448,4.0000004,3.61326264,1.4634146341463412
DB05271,370,1,train,12.0,7.0,0.764516,0.5,0.2916666666666667,0.0,0.9755847,0.76943386,0.80688053,0.2736842105263158,9.174192,3.5,2.041666666666667,0.0,6.8290929,5.38603702,5.64816371,1.9157894736842107
DB00159,202,1,train,1.0,0.0,0.0,0.0,0.0,0.0,0.4453159,0.5672236,0.72602457,0.0367647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00195,124,1,train,68.0,1.0,0.114234,1.0,0.6756756756756757,0.0,0.8980495,0.9137892,0.8868193,0.6216216216216216,7.767912,1.0,0.6756756756756757,0.0,0.8980495,0.9137892,0.8868193,0.6216216216216216
DB00661,124,1,train,68.0,6.0,0.251933,0.7073170731707317,0.4084507042253521,0.0,0.8752237,0.905006,0.85933244,0.2565789473684211,17.131444000000002,4.243902439024391,2.450704225352113,0.0,5.2513422,5.430035999999999,5.155994639999999,1.5394736842105263
DB00571,162,1,train,4.0,6.0,0.281427,0.6,0.4693877551020408,0.0,0.8248119,0.8480816,0.7921657,0.4459459459459459,1.125708,3.6,2.816326530612245,0.0,4.9488714,5.0884896,4.7529942,2.6756756756756754
DB00570,280,1,train,32.0,6.0,0.241727,0.1428571428571428,0.5833333333333334,0.0,0.9285488,0.9214649,0.893204,0.913793103448276,7.735264,0.8571428571428568,3.5,0.0,5.5712928,5.5287894,5.359224,5.482758620689657
DB00527,99,1,train,58.0,0.0,0.0,0.3333333333333333,0.3,0.0,0.87744653,0.9425915,0.82123303,0.348314606741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00794,397,1,train,3.0,13.0,0.570219,0.1372549019607843,0.1212121212121212,0.0,0.9390334,0.91095,0.77172816,0.2352941176470588,1.710657,1.784313725490196,1.5757575757575757,0.0,12.2074342,11.84235,10.03246608,3.0588235294117645
DB00776,388,1,train,3.0,6.0,0.965242,0.2682926829268293,0.1944444444444444,0.0,0.9427324,0.8893937,0.87609833,0.2375,2.895726,1.6097560975609757,1.1666666666666663,0.0,5.6563944,5.3363622,5.25658998,1.4249999999999998
DB00860,298,1,train,7.0,13.0,0.352272,1.0,0.5,0.0,0.8909983,0.9295207,0.9588356,0.7108433734939759,2.465904,13.0,6.5,0.0,11.5829779,12.0837691,12.4648628,9.240963855421686
DB00695,405,1,train,54.0,9.0,0.271532,0.25,0.6578947368421053,0.0,0.9728829,0.9260969,0.9008596,0.3695652173913043,14.662728,2.25,5.921052631578948,0.0,8.7559461,8.3348721,8.1077364,3.326086956521739
DB00382,408,1,train,5.0,7.0,0.803456,0.6666666666666666,0.4666666666666667,0.0,0.9344021,0.88436055,0.95241237,0.1792452830188679,4.01728,4.666666666666666,3.2666666666666666,0.0,6.5408147,6.19052385,6.66688659,1.2547169811320753
DB08803,358,1,train,36.0,2.0,0.998501,0.0,0.1428571428571428,0.0,0.68473697,0.88844836,0.91173905,0.2558139534883721,35.946036,0.0,0.2857142857142856,0.0,1.36947394,1.77689672,1.8234781,0.5116279069767442
DB00313,37,1,train,10.0,7.0,0.519935,0.0,0.0930232558139534,0.0,0.87563115,0.8895457,0.89720005,0.1594202898550724,5.199350000000001,0.0,0.6511627906976738,0.0,6.12941805,6.2268199,6.28040035,1.1159420289855069
DB01069,347,1,train,32.0,4.0,0.494446,0.0795454545454545,0.3404255319148936,0.0,0.9483939,0.90989697,0.89413625,0.8,15.822272,0.318181818181818,1.3617021276595744,0.0,3.7935756,3.63958788,3.576545,3.2
DB00328,346,1,train,0.0,10.0,0.431285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00605,99,1,train,58.0,5.0,0.146914,0.2857142857142857,0.6538461538461539,0.0,0.96337926,0.8951418,0.87568015,0.3269230769230769,8.521011999999999,1.4285714285714284,3.269230769230769,0.0,4.8168963,4.475709,4.37840075,1.6346153846153846
DB01050,350,1,train,3.0,8.0,0.394272,0.0666666666666666,0.3285714285714285,0.0,0.78940505,0.87725484,0.88281244,0.2295081967213114,1.182816,0.5333333333333328,2.628571428571428,0.0,6.3152404,7.01803872,7.06249952,1.8360655737704912
DB00776,199,1,train,12.0,6.0,0.464785,0.4,0.3243243243243243,0.0,0.9726936,0.8979747,0.87609833,0.3292682926829268,5.57742,2.4000000000000004,1.9459459459459456,0.0,5.8361616000000005,5.3878482000000005,5.25658998,1.9756097560975607
DB00563,186,1,train,1.0,20.0,0.24911,0.0,0.2321428571428571,0.0,0.7296099,0.8360157,0.7703344,0.1240310077519379,0.24911,0.0,4.642857142857142,0.0,14.592198,16.720314000000002,15.406688,2.480620155038758
DB00535,131,1,train,5.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.8212098,0.87354636,0.9252387,0.140495867768595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB05271,135,1,train,14.0,7.0,0.555551,0.7142857142857143,0.3902439024390244,0.0,0.9755847,0.76943386,0.80688053,0.2688172043010752,7.777714,5.0,2.731707317073171,0.0,6.8290929,5.38603702,5.64816371,1.8817204301075263
DB00376,136,1,train,12.0,5.0,0.555551,0.8,0.8333333333333334,0.0,0.9617435,0.87996083,0.77755946,0.953846153846154,6.666612000000001,4.0,4.166666666666667,0.0,4.8087175,4.3998041500000005,3.8877973,4.76923076923077
DB00939,73,1,train,28.0,2.0,0.776582,0.4,0.6896551724137931,0.0,0.94579154,0.89837,0.8008834,0.5692307692307692,21.744296,0.8,1.3793103448275863,0.0,1.89158308,1.79674,1.6017668,1.1384615384615384
DB01175,125,1,train,10.0,0.0,0.0,0.4137931034482758,0.64,0.0,0.9596855,0.883993,0.83217376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01255,294,1,train,2.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.7484731,0.84855,0.79348624,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01173,370,1,train,12.0,8.0,0.764516,0.1111111111111111,0.2191780821917808,0.0,0.86567175,0.9071313,0.90129733,0.3333333333333333,9.174192,0.8888888888888888,1.7534246575342465,0.0,6.925374,7.2570504,7.21037864,2.6666666666666665
DB01148,112,1,train,1.0,2.0,0.238142,0.0,0.0,0.0,0.8145876,0.8303429,0.70772994,0.0348837209302325,0.238142,0.0,0.0,0.0,1.6291752,1.6606858,1.41545988,0.069767441860465
DB00436,196,1,train,11.0,2.0,0.049206,0.6,0.7391304347826086,0.0,0.8935608,0.98815125,0.9272133,0.3409090909090909,0.541266,1.2,1.4782608695652173,0.0,1.7871216,1.9763025,1.8544266,0.6818181818181818
DB00215,262,1,train,3.0,4.0,0.254942,0.1111111111111111,0.2535211267605634,0.0,0.85830796,0.8984012,0.88879406,0.1949152542372881,0.764826,0.4444444444444444,1.0140845070422535,0.0,3.43323184,3.5936048,3.55517624,0.7796610169491524
DB00822,7,1,train,4.0,0.0,0.0,0.0,0.1714285714285714,0.0,0.8810789,0.81645477,0.7312842,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00663,359,1,train,36.0,3.0,0.944425,1.0,0.3823529411764705,0.0,0.8943121,0.9188131,0.83834946,0.7471264367816092,33.9993,3.0,1.1470588235294117,0.0,2.6829363,2.7564393000000003,2.51504838,2.2413793103448274
DB00141,73,1,train,28.0,2.0,0.776582,0.0,0.375,0.0,0.6631955,0.7851287,0.0,0.106060606060606,21.744296,0.0,0.75,0.0,1.326391,1.5702574,0.0,0.212121212121212
DB00865,267,1,train,7.0,1.0,0.255168,0.25,0.6341463414634146,0.0,0.9289074,0.8965609,0.8817862,0.4067796610169492,1.786176,0.25,0.6341463414634146,0.0,0.9289074,0.8965609,0.8817862,0.4067796610169492
DB01406,316,1,train,10.0,4.0,0.290613,0.1578947368421052,0.1764705882352941,0.0,0.8293233,0.86979747,0.76353216,0.3103448275862069,2.90613,0.6315789473684208,0.7058823529411764,0.0,3.3172932,3.47918988,3.05412864,1.2413793103448276
DB00461,99,1,train,58.0,3.0,0.146914,1.0,0.6,0.0,0.98254085,0.90310717,0.88422745,0.5833333333333334,8.521011999999999,3.0,1.7999999999999998,0.0,2.94762255,2.70932151,2.65268235,1.75
DB00175,328,1,train,7.0,1.0,0.233178,0.0,0.075,0.0,0.8452041,0.8918132,0.7806168,0.1372549019607843,1.632246,0.0,0.075,0.0,0.8452041,0.8918132,0.7806168,0.1372549019607843
DB00214,94,1,train,13.0,5.0,0.384394,0.25,0.3902439024390244,0.0,0.9728829,0.88287514,0.8805765,0.23,4.997122,1.25,1.951219512195122,0.0,4.8644145,4.4143757,4.4028825,1.15
DB00694,331,1,train,10.0,3.0,0.551177,0.5,0.6818181818181818,0.0,0.90779185,0.9973546,0.91098905,0.8828828828828829,5.51177,1.5,2.0454545454545454,0.0,2.72337555,2.9920638,2.73296715,2.6486486486486487
DB00554,376,1,train,15.0,3.0,0.022522,1.0,0.6170212765957447,0.0,0.993439,0.9149071,0.91354334,0.6282051282051282,0.33783,3.0,1.851063829787234,0.0,2.980317,2.7447213,2.74063002,1.8846153846153848
DB00352,331,1,train,10.0,0.0,0.0,0.0,0.3,0.0,0.8309611,0.8264315,0.9340694,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01181,280,1,train,32.0,4.0,0.205777,0.2,0.2857142857142857,0.0,0.9603701,0.88377,0.7469875,0.2456140350877192,6.584864,0.8,1.1428571428571428,0.0,3.8414804,3.53508,2.98795,0.9824561403508768
DB01235,309,1,train,9.0,8.0,0.432114,0.4285714285714285,0.2758620689655172,0.0,0.92413,0.8449334,0.81718135,0.2297297297297297,3.889026,3.428571428571428,2.206896551724137,0.0,7.39304,6.7594672,6.5374508,1.8378378378378373
DB05271,1,1,train,8.0,7.0,0.244249,0.7142857142857143,0.2368421052631578,0.0,0.9690101,0.74221444,0.81631345,0.1938775510204081,1.953992,5.0,1.6578947368421046,0.0,6.7830707,5.1955010800000005,5.71419415,1.3571428571428568
DB00635,356,1,train,3.0,22.0,0.362753,1.0,0.5,0.0,0.8909983,0.9295207,0.9588356,0.7108433734939759,1.088259,22.0,11.0,0.0,19.6019626,20.4494554,21.0943832,15.638554216867467
DB00996,397,1,train,3.0,12.0,0.570219,0.125,0.1875,0.0,0.9472614,0.8393383,0.9071015,0.1607142857142857,1.710657,1.5,2.25,0.0,11.3671368,10.0720596,10.885218,1.9285714285714284
DB00668,68,1,train,10.0,4.0,0.626537,0.375,0.3387096774193548,0.0,0.8652729,0.86206514,0.8082355,0.5813953488372093,6.26537,1.5,1.3548387096774193,0.0,3.4610916,3.44826056,3.232942,2.3255813953488373
DB00749,392,1,train,20.0,4.0,0.776582,0.6666666666666666,0.6176470588235294,0.0,0.9659583,0.9232162,0.93209624,0.2111111111111111,15.53164,2.6666666666666665,2.4705882352941178,0.0,3.8638332,3.6928648,3.72838496,0.8444444444444444
DB00252,28,1,train,11.0,3.0,0.081477,0.2045454545454545,0.1388888888888889,0.0,0.77305174,0.81141365,0.78198814,0.24,0.8962469999999999,0.6136363636363635,0.4166666666666667,0.0,2.31915522,2.43424095,2.34596442,0.72
DB00759,351,1,train,10.0,6.0,0.135738,0.0,0.3947368421052631,0.0,0.91291434,0.91462046,0.8889703,0.6285714285714286,1.35738,0.0,2.3684210526315788,0.0,5.4774860400000005,5.48772276,5.3338218,3.7714285714285714
DB00384,316,1,train,10.0,1.0,0.059729,0.0,0.3103448275862069,0.0,0.88295126,0.9036307,0.8818917,0.1826923076923076,0.59729,0.0,0.3103448275862069,0.0,0.88295126,0.9036307,0.8818917,0.1826923076923076
DB00938,322,1,train,21.0,1.0,0.38905,1.0,0.5454545454545454,0.0,0.9340395,0.8678791,0.8311375,0.3333333333333333,8.17005,1.0,0.5454545454545454,0.0,0.9340395,0.8678791,0.8311375,0.3333333333333333
DB00382,354,1,train,6.0,7.0,0.642964,0.6666666666666666,0.4666666666666667,0.0,0.9344021,0.8895457,0.95241237,0.1792452830188679,3.857784,4.666666666666666,3.2666666666666666,0.0,6.5408147,6.2268199,6.66688659,1.2547169811320753
DB01579,297,1,train,5.0,2.0,0.255168,0.2,0.375,0.0,0.94922805,0.8983952,0.8830989,0.2962962962962963,1.27584,0.4,0.75,0.0,1.8984561,1.7967904,1.7661978,0.5925925925925926
DB01002,99,1,train,58.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.8559319,0.9303649,0.7939842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00776,352,1,train,2.0,6.0,0.445855,0.0,0.1944444444444444,0.0,0.9450351,0.8377774,0.87609833,0.131578947368421,0.89171,0.0,1.1666666666666663,0.0,5.6702106,5.0266644,5.25658998,0.7894736842105259
DB00853,114,1,train,2.0,2.0,0.401914,0.0,0.6190476190476191,0.0,0.8354949,0.58767295,0.73103535,0.2372881355932203,0.803828,0.0,1.238095238095238,0.0,1.6709898,1.1753459,1.4620707,0.4745762711864406
DB01234,107,1,train,7.0,17.0,0.307293,0.2,0.4523809523809524,0.0,0.9309014,0.99999976,0.88083225,0.8518518518518519,2.151051,3.4000000000000004,7.690476190476191,0.0,15.8253238,16.99999592,14.97414825,14.48148148148148
DB00860,97,1,train,1.0,13.0,0.340866,0.5,0.4848484848484848,0.0,0.8640517,0.99999976,0.8774521,0.7349397590361446,0.340866,6.5,6.303030303030303,0.0,11.2326721,12.99999688,11.4068773,9.55421686746988
DB00696,117,1,train,20.0,1.0,0.753918,0.6190476190476191,0.8222222222222222,0.0,0.9131297,0.9049769,0.8089987,0.7446808510638298,15.07836,0.6190476190476191,0.8222222222222222,0.0,0.9131297,0.9049769,0.8089987,0.7446808510638298
DB00790,36,1,train,7.0,2.0,0.300827,0.0,0.1034482758620689,0.0,0.86704004,0.66179526,0.797591,0.1384615384615384,2.105789,0.0,0.2068965517241378,0.0,1.73408008,1.32359052,1.595182,0.2769230769230768
DB01151,99,1,train,58.0,2.0,0.084069,0.8,0.5194805194805194,0.0,0.97714394,0.9179523,0.88535434,0.5526315789473685,4.876002000000001,1.6,1.0389610389610389,0.0,1.95428788,1.8359046,1.77070868,1.105263157894737
DB00936,99,1,train,58.0,3.0,0.033077,0.6666666666666666,0.4761904761904761,0.0,0.7855405,0.9058863,0.88576955,0.5121951219512195,1.918466,2.0,1.4285714285714284,0.0,2.3566215,2.7176589,2.65730865,1.5365853658536586
DB00692,219,1,train,3.0,2.0,0.685456,0.0,0.1025641025641025,0.0,0.8804424,0.8968343,0.8123096,0.1983471074380165,2.056368,0.0,0.205128205128205,0.0,1.7608848,1.7936686,1.6246192,0.396694214876033
DB00861,181,1,train,16.0,4.0,0.434151,1.0,0.5806451612903226,0.0,0.9536432,0.87691987,0.87568015,0.3943661971830985,6.946416,4.0,2.3225806451612905,0.0,3.8145728,3.50767948,3.5027206,1.577464788732394
DB00575,405,1,train,54.0,10.0,0.276217,0.75,0.3703703703703703,0.0,0.90368474,0.8611746,0.88023067,0.3114754098360656,14.915718,7.5,3.703703703703703,0.0,9.0368474,8.611746,8.802306699999999,3.114754098360656
DB00482,63,1,train,0.0,9.0,0.142341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00264,162,1,train,4.0,4.0,0.263691,0.6,0.4693877551020408,0.0,0.79189706,0.8561659,0.84989136,0.4459459459459459,1.054764,2.4,1.8775510204081631,0.0,3.16758824,3.4246636,3.39956544,1.7837837837837835
DB00475,7,1,train,4.0,1.0,0.031912,0.0,0.1111111111111111,0.0,0.8510909,0.7676184,0.78345823,0.1764705882352941,0.127648,0.0,0.1111111111111111,0.0,0.8510909,0.7676184,0.78345823,0.1764705882352941
DB08907,315,1,train,0.0,6.0,0.876576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00668,69,1,train,10.0,4.0,0.626537,0.3,0.3387096774193548,0.0,0.8692127,0.86206514,0.7706028,0.3333333333333333,6.26537,1.2,1.3548387096774193,0.0,3.4768508,3.44826056,3.0824112,1.3333333333333333
DB01174,77,1,train,0.0,6.0,0.525938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00695,182,1,train,5.0,9.0,0.159148,0.25,0.6578947368421053,0.0,0.9728829,0.92419195,0.8805765,0.3695652173913043,0.7957400000000001,2.25,5.921052631578948,0.0,8.7559461,8.31772755,7.9251885,3.326086956521739
DB00630,3,1,train,10.0,4.0,0.303915,0.2,0.8,0.0,0.8831023,0.9826821,0.7118263,0.8055555555555556,3.03915,0.8,3.2,0.0,3.5324092,3.9307284,2.8473052,3.2222222222222223
DB00630,103,1,train,3.0,4.0,0.333203,0.0,0.0208333333333333,0.0,0.7910987,0.7570037,0.5599664,0.0454545454545454,0.999609,0.0,0.0833333333333332,0.0,3.1643948,3.0280148,2.2398656,0.1818181818181816
DB00674,357,1,train,4.0,7.0,0.803456,0.5,0.4666666666666667,0.0,0.9759848,0.76751757,0.8844007,0.2260869565217391,3.213824,3.5,3.2666666666666666,0.0,6.8318936,5.37262299,6.1908049,1.5826086956521737
DB00843,357,1,train,4.0,8.0,0.803456,0.1333333333333333,0.4545454545454545,0.0,0.9344021,0.8390717,0.90646344,0.2260869565217391,3.213824,1.0666666666666664,3.636363636363636,0.0,7.4752168,6.7125736,7.25170752,1.8086956521739128
DB01118,28,1,train,11.0,0.0,0.0,0.2325581395348837,0.2432432432432432,0.0,0.9215074,0.8811524,0.8846108,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00557,358,1,train,36.0,5.0,0.998501,1.0,0.3548387096774194,0.0,0.9101469,1.0000001,0.89413625,0.8117647058823529,35.946036,5.0,1.774193548387097,0.0,4.5507345,5.0000005000000005,4.47068125,4.0588235294117645
DB00201,99,1,train,58.0,3.0,0.148111,0.025,0.1791044776119403,0.0,0.7911395,0.8314945,0.84441483,0.1235955056179775,8.590437999999999,0.075,0.5373134328358209,0.0,2.3734185,2.4944835000000003,2.53324449,0.3707865168539325
DB08799,359,1,train,36.0,3.0,0.944425,1.0,0.5,0.0,0.94027025,0.99706984,0.83629906,0.3176470588235294,33.9993,3.0,1.5,0.0,2.82081075,2.99120952,2.50889718,0.9529411764705882
DB00541,247,1,train,9.0,11.0,0.374066,0.0,0.2711864406779661,0.0,0.89261705,0.8574177,0.81803274,0.1759656652360515,3.366594,0.0,2.983050847457627,0.0,9.81878755,9.4315947,8.99836014,1.9356223175965663
DB00468,174,1,train,13.0,0.0,0.0,0.0,0.202127659574468,0.0,0.82090247,0.7700633,0.79794997,0.205607476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01390,221,1,train,5.0,0.0,0.0,0.0,0.0,0.0,0.84570557,0.7611521,0.74973387,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00273,378,1,train,3.0,5.0,0.208646,0.0,0.1481481481481481,0.0,0.8983444,0.8844857,0.8660294,0.0648148148148148,0.625938,0.0,0.7407407407407406,0.0,4.491722,4.4224285000000005,4.330147,0.3240740740740739
DB00163,9,1,train,7.0,10.0,0.419075,0.0,0.0851063829787234,0.0,0.66172546,0.8491696,0.79183537,0.1,2.933525,0.0,0.851063829787234,0.0,6.6172546,8.491696,7.918353700000001,1.0
