DrugID,DiseaseID
DB06700,MESH:D007010
DB00396,MESH:D007018
DB01200,MESH:D007018
DB00431,MESH:D007021
DB01174,MESH:D007021
DB00182,MESH:D007022
DB00184,MESH:D007022
DB00235,MESH:D007022
DB00244,MESH:D007022
DB00260,MESH:D007022
DB00270,MESH:D007022
DB00281,MESH:D007022
DB00318,MESH:D007022
DB00320,MESH:D007022
DB00332,MESH:D007022
DB00382,MESH:D007022
DB00393,MESH:D007022
DB00408,MESH:D007022
DB00409,MESH:D007022
DB00444,MESH:D007022
DB00448,MESH:D007022
DB00466,MESH:D007022
DB00468,MESH:D007022
DB00482,MESH:D007022
DB00495,MESH:D007022
DB00544,MESH:D007022
DB00598,MESH:D007022
DB00611,MESH:D007022
DB00620,MESH:D007022
DB00623,MESH:D007022
DB00629,MESH:D007022
DB00653,MESH:D007022
DB00656,MESH:D007022
DB00661,MESH:D007022
DB00679,MESH:D007022
DB00695,MESH:D007022
DB00722,MESH:D007022
DB00738,MESH:D007022
DB00752,MESH:D007022
DB00755,MESH:D007022
DB00787,MESH:D007022
DB00808,MESH:D007022
DB00822,MESH:D007022
DB00851,MESH:D007022
DB00898,MESH:D007022
DB00903,MESH:D007022
DB00904,MESH:D007022
DB00921,MESH:D007022
DB00945,MESH:D007022
DB00960,MESH:D007022
DB00964,MESH:D007022
DB00997,MESH:D007022
DB01001,MESH:D007022
DB01023,MESH:D007022
DB01029,MESH:D007022
DB01035,MESH:D007022
DB01062,MESH:D007022
DB01076,MESH:D007022
DB01085,MESH:D007022
DB01143,MESH:D007022
DB01151,MESH:D007022
DB01162,MESH:D007022
DB01181,MESH:D007022
DB01195,MESH:D007022
DB01203,MESH:D007022
DB01242,MESH:D007022
DB01956,MESH:D007022
DB04840,MESH:D007022
DB04878,MESH:D007022
DB06196,MESH:D007022
DB06712,MESH:D007022
DB08838,MESH:D007022
DB09244,MESH:D007022
DB13345,MESH:D007022
DB00115,MESH:D007024
DB00211,MESH:D007024
DB00231,MESH:D007024
DB00297,MESH:D007024
DB00318,MESH:D007024
DB00363,MESH:D007024
DB00457,MESH:D007024
DB00584,MESH:D007024
DB00598,MESH:D007024
DB00687,MESH:D007024
DB00695,MESH:D007024
DB00727,MESH:D007024
DB00813,MESH:D007024
DB01118,MESH:D007024
DB01184,MESH:D007024
DB01200,MESH:D007024
DB01224,MESH:D007024
DB01400,MESH:D007024
DB01580,MESH:D007024
DB04844,MESH:D007024
DB12783,MESH:D007024
DB00182,MESH:D007035
DB00184,MESH:D007035
DB00316,MESH:D007035
DB00333,MESH:D007035
DB00391,MESH:D007035
DB00402,MESH:D007035
DB00446,MESH:D007035
DB00466,MESH:D007035
DB00502,MESH:D007035
DB00564,MESH:D007035
DB00599,MESH:D007035
DB00714,MESH:D007035
DB00715,MESH:D007035
DB00829,MESH:D007035
DB00898,MESH:D007035
DB01142,MESH:D007035
DB02709,MESH:D007035
DB06288,MESH:D007035
DB00349,MESH:D007037
DB00445,MESH:D007037
DB00451,MESH:D007037
DB00458,MESH:D007037
DB00763,MESH:D007037
DB00811,MESH:D007037
DB00181,MESH:D007040
DB00162,MESH:D007057
DB00184,MESH:D007154
DB01169,MESH:D007154
DB12965,MESH:D007154
DB00176,MESH:D007172
DB00363,MESH:D007172
DB00428,MESH:D007172
DB00472,MESH:D007172
DB00502,MESH:D007172
DB00543,MESH:D007172
DB00579,MESH:D007172
DB00636,MESH:D007172
DB00706,MESH:D007172
DB00714,MESH:D007172
DB00715,MESH:D007172
DB00794,MESH:D007172
DB00819,MESH:D007172
DB00907,MESH:D007172
DB00925,MESH:D007172
DB01019,MESH:D007172
DB01104,MESH:D007172
DB01170,MESH:D007172
DB01185,MESH:D007172
DB01241,MESH:D007172
DB01242,MESH:D007172
DB00215,MESH:D007174
DB00268,MESH:D007174
DB00321,MESH:D007174
DB00422,MESH:D007174
DB00458,MESH:D007174
DB00714,MESH:D007174
DB00934,MESH:D007174
DB01403,MESH:D007174
DB14509,MESH:D007174
DB00215,MESH:D007177
DB00252,MESH:D007177
DB00357,MESH:D007177
DB00458,MESH:D007177
DB00477,MESH:D007177
DB00531,MESH:D007177
DB00584,MESH:D007177
DB00695,MESH:D007177
DB00915,MESH:D007177
DB01118,MESH:D007177
DB01167,MESH:D007177
DB09462,MESH:D007177
DB00318,MESH:D007232
DB00333,MESH:D007232
DB00540,MESH:D007232
DB00653,MESH:D007232
DB00759,MESH:D007232
DB00945,MESH:D007232
DB01356,MESH:D007232
DB00390,MESH:D007235
DB00394,MESH:D007235
DB00561,MESH:D007235
DB00819,MESH:D007235
DB00953,MESH:D007238
DB01113,MESH:D007238
DB00563,MESH:D007247
DB01200,MESH:D007247
DB06789,MESH:D007247
DB00255,MESH:D007248
DB01168,MESH:D007248
DB02709,MESH:D007248
DB08846,MESH:D007248
DB00126,MESH:D007249
DB00140,MESH:D007249
DB00180,MESH:D007249
DB00186,MESH:D007249
DB00210,MESH:D007249
DB00250,MESH:D007249
DB00284,MESH:D007249
DB00317,MESH:D007249
DB00624,MESH:D007249
DB00636,MESH:D007249
DB00669,MESH:D007249
DB00688,MESH:D007249
DB00755,MESH:D007249
DB00788,MESH:D007249
DB00811,MESH:D007249
DB00988,MESH:D007249
DB00991,MESH:D007249
DB01064,MESH:D007249
DB01065,MESH:D007249
DB01093,MESH:D007249
DB01118,MESH:D007249
DB01132,MESH:D007249
DB01167,MESH:D007249
DB01181,MESH:D007249
DB01200,MESH:D007249
DB01234,MESH:D007249
DB01356,MESH:D007249
DB01593,MESH:D007249
DB03796,MESH:D007249
DB04743,MESH:D007249
DB04864,MESH:D007249
DB05381,MESH:D007249
DB08838,MESH:D007249
DB11672,MESH:D007249
DB00945,MESH:D007251
DB00191,MESH:D007319
DB00250,MESH:D007319
DB00285,MESH:D007319
DB00333,MESH:D007319
DB00476,MESH:D007319
DB00555,MESH:D007319
DB00574,MESH:D007319
DB00625,MESH:D007319
DB00734,MESH:D007319
DB00787,MESH:D007319
DB00829,MESH:D007319
DB00831,MESH:D007319
DB00882,MESH:D007319
DB00897,MESH:D007319
DB01017,MESH:D007319
DB01035,MESH:D007319
DB01191,MESH:D007319
DB01211,MESH:D007319
DB01234,MESH:D007319
DB01238,MESH:D007319
DB01242,MESH:D007319
DB01356,MESH:D007319
DB01589,MESH:D007319
DB04896,MESH:D007319
DB05458,MESH:D007319
DB00166,MESH:D007333
DB00579,MESH:D007333
DB00864,MESH:D007333
DB01105,MESH:D007333
DB01132,MESH:D007333
DB01136,MESH:D007333
DB01234,MESH:D007333
DB01364,MESH:D007333
DB01393,MESH:D007333
DB02709,MESH:D007333
DB03796,MESH:D007333
DB06151,MESH:D007333
DB11136,MESH:D007333
DB00244,MESH:D007410
DB00328,MESH:D007410
DB00542,MESH:D007410
DB00584,MESH:D007410
DB00678,MESH:D007410
DB00722,MESH:D007410
DB00863,MESH:D007410
DB00276,MESH:D007414
DB00328,MESH:D007414
DB00977,MESH:D007414
DB00231,MESH:D007511
DB00264,MESH:D007511
DB00333,MESH:D007511
DB00441,MESH:D007511
DB00570,MESH:D007511
DB00669,MESH:D007511
DB00696,MESH:D007511
DB00746,MESH:D007511
DB00770,MESH:D007511
DB00907,MESH:D007511
DB00922,MESH:D007511
DB01064,MESH:D007511
DB01411,MESH:D007511
DB09130,MESH:D007511
DB09205,MESH:D007511
DB00635,MESH:D007592
DB01059,MESH:D007592
DB00544,MESH:D007634
DB00807,MESH:D007634
DB00892,MESH:D007634
DB00949,MESH:D007669
DB00968,MESH:D007669
DB01072,MESH:D007669
DB01232,MESH:D007669
DB01364,MESH:D007669
DB00116,MESH:D007674
DB00214,MESH:D007674
DB00244,MESH:D007674
DB00250,MESH:D007674
DB00252,MESH:D007674
DB00266,MESH:D007674
DB00328,MESH:D007674
DB00331,MESH:D007674
DB00338,MESH:D007674
DB00412,MESH:D007674
DB00501,MESH:D007674
DB00537,MESH:D007674
DB00541,MESH:D007674
DB00542,MESH:D007674
DB00544,MESH:D007674
DB00586,MESH:D007674
DB00649,MESH:D007674
DB00661,MESH:D007674
DB00678,MESH:D007674
DB00711,MESH:D007674
DB00749,MESH:D007674
DB00787,MESH:D007674
DB00806,MESH:D007674
DB00887,MESH:D007674
DB00904,MESH:D007674
DB00953,MESH:D007674
DB01011,MESH:D007674
DB01016,MESH:D007674
DB01045,MESH:D007674
DB01050,MESH:D007674
DB01053,MESH:D007674
DB01099,MESH:D007674
DB01115,MESH:D007674
DB01143,MESH:D007674
DB01159,MESH:D007674
DB01204,MESH:D007674
DB01211,MESH:D007674
DB01236,MESH:D007674
DB01250,MESH:D007674
DB01330,MESH:D007674
DB01394,MESH:D007674
DB01435,MESH:D007674
DB01598,MESH:D007674
DB01603,MESH:D007674
DB01607,MESH:D007674
DB02709,MESH:D007674
DB03904,MESH:D007674
DB06151,MESH:D007674
DB09069,MESH:D007674
DB13751,MESH:D007674
DB00238,MESH:D007676
DB00542,MESH:D007676
DB00584,MESH:D007676
DB00605,MESH:D007676
DB00694,MESH:D007676
DB00695,MESH:D007676
DB00788,MESH:D007676
DB00876,MESH:D007676
DB01060,MESH:D007676
DB01454,MESH:D007676
DB09130,MESH:D007676
DB00201,MESH:D007680
DB00316,MESH:D007680
DB00398,MESH:D007680
DB00495,MESH:D007680
DB00945,MESH:D007680
DB00970,MESH:D007680
DB00126,MESH:D007683
DB00397,MESH:D007683
DB00428,MESH:D007683
DB00586,MESH:D007683
DB00599,MESH:D007683
DB00787,MESH:D007683
DB00945,MESH:D007683
DB01054,MESH:D007683
DB01083,MESH:D007683
DB01213,MESH:D007683
DB01327,MESH:D007683
DB01438,MESH:D007683
DB03783,MESH:D007683
DB06151,MESH:D007683
DB00443,MESH:D007752
DB00834,MESH:D007752
DB00871,MESH:D007752
DB01233,MESH:D007752
DB00763,MESH:D007805
DB00182,MESH:D007859
DB00255,MESH:D007859
DB00273,MESH:D007859
DB00316,MESH:D007859
DB00321,MESH:D007859
DB00425,MESH:D007859
DB00545,MESH:D007859
DB00572,MESH:D007859
DB00599,MESH:D007859
DB00624,MESH:D007859
DB00674,MESH:D007859
DB00842,MESH:D007859
DB00988,MESH:D007859
DB01011,MESH:D007859
DB01041,MESH:D007859
DB01065,MESH:D007859
DB01174,MESH:D007859
DB01186,MESH:D007859
DB01577,MESH:D007859
DB03575,MESH:D007859
DB06782,MESH:D007859
DB00255,MESH:D007889
DB00590,MESH:D007889
DB00783,MESH:D007889
DB00541,MESH:D007890
DB00970,MESH:D007890
DB01117,MESH:D007896
DB00883,MESH:D007898
DB00608,MESH:D007918
DB00188,MESH:D007938
DB00220,MESH:D007938
DB00276,MESH:D007938
DB00910,MESH:D007938
DB01033,MESH:D007938
DB01229,MESH:D007938
DB11672,MESH:D007938
DB00136,MESH:D007945
DB00635,MESH:D007945
DB01005,MESH:D007945
DB02709,MESH:D007945
DB00619,MESH:D007951
DB01262,MESH:D007951
DB00456,MESH:D007964
DB00755,MESH:D007964
DB00917,MESH:D007964
DB01041,MESH:D007964
DB01069,MESH:D007964
DB01169,MESH:D007964
DB06288,MESH:D007964
DB00116,MESH:D007970
DB00250,MESH:D007970
DB00290,MESH:D007970
DB00316,MESH:D007970
DB00319,MESH:D007970
DB00328,MESH:D007970
DB00361,MESH:D007970
DB00363,MESH:D007970
DB00441,MESH:D007970
DB00502,MESH:D007970
DB00544,MESH:D007970
DB00675,MESH:D007970
DB00694,MESH:D007970
DB00762,MESH:D007970
DB00795,MESH:D007970
DB00945,MESH:D007970
DB01005,MESH:D007970
DB01147,MESH:D007970
DB08844,MESH:D007970
DB14509,MESH:D007970
DB00624,MESH:D007984
DB00635,MESH:D008060
DB00257,MESH:D008064
DB00363,MESH:D008064
DB00420,MESH:D008064
DB00477,MESH:D008064
DB00508,MESH:D008064
DB00571,MESH:D008064
DB00955,MESH:D008064
DB00997,MESH:D008064
DB01242,MESH:D008064
DB01608,MESH:D008064
DB01624,MESH:D008064
DB00649,MESH:D008068
DB00162,MESH:D008103
DB00227,MESH:D008103
DB00244,MESH:D008103
DB00255,MESH:D008103
DB00544,MESH:D008103
DB00698,MESH:D008103
DB00718,MESH:D008103
DB00926,MESH:D008103
DB00997,MESH:D008103
DB01033,MESH:D008103
DB01065,MESH:D008103
DB01097,MESH:D008103
DB01142,MESH:D008103
DB01159,MESH:D008103
DB02709,MESH:D008103
DB09130,MESH:D008103
DB00203,MESH:D008105
DB01045,MESH:D008105
DB01393,MESH:D008105
DB00134,MESH:D008106
DB00201,MESH:D008106
DB00262,MESH:D008106
DB00412,MESH:D008106
DB00492,MESH:D008106
DB00583,MESH:D008106
DB00722,MESH:D008106
DB00790,MESH:D008106
DB00795,MESH:D008106
DB00945,MESH:D008106
DB01039,MESH:D008106
DB01174,MESH:D008106
DB00158,MESH:D008107
DB00182,MESH:D008107
DB00184,MESH:D008107
DB00196,MESH:D008107
DB00228,MESH:D008107
DB00250,MESH:D008107
DB00343,MESH:D008107
DB00541,MESH:D008107
DB00544,MESH:D008107
DB00584,MESH:D008107
DB00586,MESH:D008107
DB00641,MESH:D008107
DB00649,MESH:D008107
DB00685,MESH:D008107
DB00694,MESH:D008107
DB00851,MESH:D008107
DB00917,MESH:D008107
DB01033,MESH:D008107
DB01174,MESH:D008107
DB01394,MESH:D008107
DB04832,MESH:D008107
DB06151,MESH:D008107
DB06774,MESH:D008107
DB11136,MESH:D008107
DB11672,MESH:D008107
DB02709,MESH:D008108
DB00201,MESH:D008113
DB00252,MESH:D008113
DB00255,MESH:D008113
DB00368,MESH:D008113
DB00421,MESH:D008113
DB00431,MESH:D008113
DB00539,MESH:D008113
DB00675,MESH:D008113
DB00717,MESH:D008113
DB00772,MESH:D008113
DB00812,MESH:D008113
DB00977,MESH:D008113
DB00997,MESH:D008113
DB01219,MESH:D008113
DB09130,MESH:D008113
DB00126,MESH:D008114
DB00255,MESH:D008114
DB00316,MESH:D008114
DB00675,MESH:D008114
DB00860,MESH:D008114
DB00977,MESH:D008114
DB01132,MESH:D008114
DB01393,MESH:D008114
DB04839,MESH:D008114
DB06151,MESH:D008114
DB09130,MESH:D008114
DB00196,MESH:D008133
DB00252,MESH:D008133
DB00321,MESH:D008133
DB00333,MESH:D008133
DB00335,MESH:D008133
DB00365,MESH:D008133
DB00390,MESH:D008133
DB00445,MESH:D008133
DB00477,MESH:D008133
DB00537,MESH:D008133
DB00540,MESH:D008133
DB00564,MESH:D008133
DB00572,MESH:D008133
DB00637,MESH:D008133
DB00668,MESH:D008133
DB00694,MESH:D008133
DB00841,MESH:D008133
DB00850,MESH:D008133
DB00933,MESH:D008133
DB00988,MESH:D008133
DB00993,MESH:D008133
DB01035,MESH:D008133
DB01177,MESH:D008133
DB01224,MESH:D008133
DB01242,MESH:D008133
DB01400,MESH:D008133
DB06589,MESH:D008133
DB06782,MESH:D008133
DB08903,MESH:D008133
DB00196,MESH:D008171
DB00262,MESH:D008171
DB00328,MESH:D008171
DB00373,MESH:D008171
DB00599,MESH:D008171
DB00783,MESH:D008171
DB00907,MESH:D008171
DB01001,MESH:D008171
DB01211,MESH:D008171
DB00635,MESH:D008173
DB00863,MESH:D008173
DB00871,MESH:D008173
DB00171,MESH:D008175
DB00242,MESH:D008175
DB00277,MESH:D008175
DB00295,MESH:D008175
DB00445,MESH:D008175
DB00523,MESH:D008175
DB00927,MESH:D008175
DB00951,MESH:D008175
DB04725,MESH:D008175
DB05294,MESH:D008175
DB06774,MESH:D008175
DB11136,MESH:D008175
DB11689,MESH:D008175
DB14001,MESH:D008175
DB00550,MESH:D008180
DB00784,MESH:D008180
DB00795,MESH:D008180
DB00945,MESH:D008180
DB00959,MESH:D008180
DB01045,MESH:D008180
DB01065,MESH:D008180
DB01275,MESH:D008180
DB01611,MESH:D008180
DB00550,MESH:D008181
DB01045,MESH:D008181
DB01234,MESH:D008181
DB00445,MESH:D008223
DB00563,MESH:D008223
DB00943,MESH:D008223
DB00987,MESH:D008223
DB01041,MESH:D008223
DB01168,MESH:D008223
DB00252,MESH:D008228
DB00371,MESH:D008228
DB00445,MESH:D008228
DB00531,MESH:D008228
DB00772,MESH:D008228
DB01168,MESH:D008228
DB02709,MESH:D008228
DB00945,MESH:D008231
DB00993,MESH:D008231
DB05630,MESH:D008231
DB00445,MESH:D008232
DB01073,MESH:D008258
DB00627,MESH:D008269
DB00412,MESH:D008275
DB00997,MESH:D008275
DB00993,MESH:D008286
DB00344,MESH:D008288
DB00468,MESH:D008288
DB00537,MESH:D008288
DB00608,MESH:D008288
DB01219,MESH:D008305
DB00197,MESH:D008325
DB00603,MESH:D008325
DB00720,MESH:D008325
DB00755,MESH:D008325
DB00773,MESH:D008325
DB01100,MESH:D008325
DB01436,MESH:D008325
DB01956,MESH:D008325
DB04938,MESH:D008325
DB00262,MESH:D008527
DB01168,MESH:D008527
DB00166,MESH:D008545
DB00262,MESH:D008545
DB00342,MESH:D008545
DB00398,MESH:D008545
DB00459,MESH:D008545
DB00559,MESH:D008545
DB00848,MESH:D008545
DB01041,MESH:D008545
DB01229,MESH:D008545
DB00227,MESH:D008546
DB00877,MESH:D008546
DB00014,MESH:D008569
DB00132,MESH:D008569
DB00158,MESH:D008569
DB00191,MESH:D008569
DB00215,MESH:D008569
DB00292,MESH:D008569
DB00313,MESH:D008569
DB00321,MESH:D008569
DB00334,MESH:D008569
DB00382,MESH:D008569
DB00545,MESH:D008569
DB00563,MESH:D008569
DB00571,MESH:D008569
DB00635,MESH:D008569
DB00690,MESH:D008569
DB00737,MESH:D008569
DB00741,MESH:D008569
DB00753,MESH:D008569
DB00787,MESH:D008569
DB00822,MESH:D008569
DB01050,MESH:D008569
DB01085,MESH:D008569
DB01169,MESH:D008569
DB01191,MESH:D008569
DB01223,MESH:D008569
DB01367,MESH:D008569
DB01454,MESH:D008569
DB01708,MESH:D008569
DB04841,MESH:D008569
DB06151,MESH:D008569
DB06782,MESH:D008569
DB09130,MESH:D008569
DB14001,MESH:D008569
DB00367,MESH:D008579
DB00605,MESH:D008580
DB00181,MESH:D008581
DB00355,MESH:D008581
DB00359,MESH:D008581
DB00916,MESH:D008581
DB01050,MESH:D008581
DB01200,MESH:D008581
DB00554,MESH:D008582
DB00563,MESH:D008582
DB00795,MESH:D008582
DB01060,MESH:D008582
DB01438,MESH:D008582
DB09555,MESH:D008582
DB00263,MESH:D008590
DB01050,MESH:D008590
DB00564,MESH:D008607
DB00717,MESH:D008641
DB00399,MESH:D008654
DB00642,MESH:D008654
DB00977,MESH:D008654
DB01041,MESH:D008654
DB01118,MESH:D008659
DB06774,MESH:D008659
DB01592,MESH:D008661
DB00250,MESH:D008708
DB00608,MESH:D008708
DB00850,MESH:D008708
DB00564,MESH:D008831
DB00755,MESH:D008831
DB00987,MESH:D008831
DB01041,MESH:D008850
DB00290,MESH:D008881
DB00315,MESH:D008881
DB00316,MESH:D008881
DB00321,MESH:D008881
DB00328,MESH:D008881
DB00335,MESH:D008881
DB00372,MESH:D008881
DB00433,MESH:D008881
DB00570,MESH:D008881
DB00696,MESH:D008881
DB00811,MESH:D008881
DB00864,MESH:D008881
DB00883,MESH:D008881
DB01043,MESH:D008881
DB06153,MESH:D008881
DB14509,MESH:D008881
DB00244,MESH:D008944
DB00325,MESH:D008944
DB00584,MESH:D008944
DB00841,MESH:D008944
DB01080,MESH:D009021
DB00829,MESH:D009056
DB00563,MESH:D009059
DB00722,MESH:D009059
DB01229,MESH:D009062
DB11672,MESH:D009062
DB00091,MESH:D009069
DB00136,MESH:D009069
DB00252,MESH:D009069
DB00295,MESH:D009069
DB00397,MESH:D009069
DB00422,MESH:D009069
DB00501,MESH:D009069
DB00533,MESH:D009069
DB00564,MESH:D009069
DB00568,MESH:D009069
DB00575,MESH:D009069
DB00584,MESH:D009069
DB00613,MESH:D009069
DB00674,MESH:D009069
DB00679,MESH:D009069
DB00740,MESH:D009069
DB00804,MESH:D009069
DB00829,MESH:D009069
DB00962,MESH:D009069
DB00970,MESH:D009069
DB00996,MESH:D009069
DB00997,MESH:D009069
DB01065,MESH:D009069
DB01100,MESH:D009069
DB01104,MESH:D009069
DB01183,MESH:D009069
DB01202,MESH:D009069
DB01235,MESH:D009069
DB01242,MESH:D009069
DB01394,MESH:D009069
DB04942,MESH:D009069
DB00400,MESH:D009080
DB00282,MESH:D009101
DB00480,MESH:D009101
DB00531,MESH:D009101
DB00563,MESH:D009101
DB00860,MESH:D009101
DB00987,MESH:D009101
DB01095,MESH:D009101
DB01138,MESH:D009101
DB01211,MESH:D009101
DB04960,MESH:D009101
DB00586,MESH:D009102
DB00698,MESH:D009102
DB00773,MESH:D009102
DB00907,MESH:D009102
DB00435,MESH:D009103
DB00635,MESH:D009103
DB00915,MESH:D009103
DB00252,MESH:D009122
DB00334,MESH:D009122
DB00502,MESH:D009122
DB00584,MESH:D009122
DB00834,MESH:D009122
DB00563,MESH:D009123
DB00829,MESH:D009123
DB01183,MESH:D009123
DB09130,MESH:D009123
DB00193,MESH:D009127
DB00285,MESH:D009127
DB00292,MESH:D009127
DB00296,MESH:D009127
DB00334,MESH:D009127
DB00457,MESH:D009127
DB00543,MESH:D009127
DB00575,MESH:D009127
DB00585,MESH:D009127
DB00714,MESH:D009127
DB00752,MESH:D009127
DB00818,MESH:D009127
DB00831,MESH:D009127
DB00850,MESH:D009127
DB00904,MESH:D009127
DB00907,MESH:D009127
DB01075,MESH:D009127
DB01186,MESH:D009127
DB01221,MESH:D009127
DB01626,MESH:D009127
DB06335,MESH:D009127
DB00252,MESH:D009128
DB00697,MESH:D009128
DB01043,MESH:D009128
DB01337,MESH:D009128
DB00244,MESH:D009133
DB00608,MESH:D009133
DB00624,MESH:D009133
DB00834,MESH:D009133
DB00860,MESH:D009133
DB01234,MESH:D009133
DB01394,MESH:D009133
DB00007,MESH:D009135
DB00119,MESH:D009135
DB00153,MESH:D009135
DB00175,MESH:D009135
DB00202,MESH:D009135
DB00215,MESH:D009135
DB00220,MESH:D009135
DB00309,MESH:D009135
DB00388,MESH:D009135
DB00394,MESH:D009135
DB00446,MESH:D009135
DB00459,MESH:D009135
DB00531,MESH:D009135
DB00571,MESH:D009135
DB00586,MESH:D009135
DB00598,MESH:D009135
DB00608,MESH:D009135
DB00623,MESH:D009135
DB00677,MESH:D009135
DB00721,MESH:D009135
DB00778,MESH:D009135
DB00926,MESH:D009135
DB01076,MESH:D009135
DB01095,MESH:D009135
DB01195,MESH:D009135
DB01216,MESH:D009135
DB01234,MESH:D009135
DB01380,MESH:D009135
DB01400,MESH:D009135
DB01611,MESH:D009135
DB05381,MESH:D009135
DB09121,MESH:D009135
DB14509,MESH:D009135
DB00201,MESH:D009139
DB00531,MESH:D009139
DB00503,MESH:D009157
DB00641,MESH:D009157
DB00661,MESH:D009157
DB00688,MESH:D009157
DB00860,MESH:D009157
DB00907,MESH:D009157
DB01068,MESH:D009157
DB01224,MESH:D009157
DB00503,MESH:D009164
DB01083,MESH:D009164
DB01624,MESH:D009175
DB00313,MESH:D009190
DB00480,MESH:D009190
DB00495,MESH:D009190
DB01204,MESH:D009190
DB01234,MESH:D009190
DB00152,MESH:D009202
DB00162,MESH:D009202
DB00390,MESH:D009202
DB00397,MESH:D009202
DB00421,MESH:D009202
DB00435,MESH:D009202
DB00445,MESH:D009202
DB00457,MESH:D009202
DB00541,MESH:D009202
DB00571,MESH:D009202
DB00574,MESH:D009202
DB00583,MESH:D009202
DB00763,MESH:D009202
DB00829,MESH:D009202
DB00841,MESH:D009202
DB00871,MESH:D009202
DB00928,MESH:D009202
DB01065,MESH:D009202
DB01219,MESH:D009202
DB01229,MESH:D009202
DB01356,MESH:D009202
DB01592,MESH:D009202
DB08836,MESH:D009202
DB09212,MESH:D009202
DB00007,MESH:D009203
DB00126,MESH:D009203
DB00182,MESH:D009203
DB00199,MESH:D009203
DB00201,MESH:D009203
DB00215,MESH:D009203
DB00297,MESH:D009203
DB00302,MESH:D009203
DB00320,MESH:D009203
DB00331,MESH:D009203
DB00353,MESH:D009203
DB00368,MESH:D009203
DB00397,MESH:D009203
DB00401,MESH:D009203
DB00412,MESH:D009203
DB00441,MESH:D009203
DB00445,MESH:D009203
DB00572,MESH:D009203
DB00627,MESH:D009203
DB00636,MESH:D009203
DB00668,MESH:D009203
DB00675,MESH:D009203
DB00678,MESH:D009203
DB00682,MESH:D009203
DB00692,MESH:D009203
DB00790,MESH:D009203
DB00827,MESH:D009203
DB00841,MESH:D009203
DB00882,MESH:D009203
DB00900,MESH:D009203
DB00966,MESH:D009203
DB01020,MESH:D009203
DB01064,MESH:D009203
DB01082,MESH:D009203
DB01098,MESH:D009203
DB01319,MESH:D009203
DB01331,MESH:D009203
DB01407,MESH:D009203
DB01592,MESH:D009203
DB01956,MESH:D009203
DB02709,MESH:D009203
DB04576,MESH:D009203
DB09270,MESH:D009203
DB00182,MESH:D009205
DB00431,MESH:D009205
DB00495,MESH:D009205
DB00624,MESH:D009205
DB00712,MESH:D009205
DB00841,MESH:D009205
DB00863,MESH:D009205
DB00922,MESH:D009205
DB00988,MESH:D009205
DB01017,MESH:D009205
DB01035,MESH:D009205
DB11672,MESH:D009205
DB00333,MESH:D009212
DB00513,MESH:D009212
DB00636,MESH:D009212
DB00830,MESH:D009212
DB00850,MESH:D009212
DB00197,MESH:D009220
DB00389,MESH:D009220
DB00396,MESH:D009220
DB00550,MESH:D009220
DB00921,MESH:D009220
DB01035,MESH:D009220
DB00202,MESH:D009222
DB01005,MESH:D009260
DB00295,MESH:D009290
DB00780,MESH:D009290
DB00656,MESH:D009293
DB00734,MESH:D009293
DB00818,MESH:D009293
DB01392,MESH:D009293
DB01433,MESH:D009293
DB00091,MESH:D009325
DB00148,MESH:D009325
DB00162,MESH:D009325
DB00206,MESH:D009325
DB00215,MESH:D009325
DB00220,MESH:D009325
DB00244,MESH:D009325
DB00245,MESH:D009325
DB00281,MESH:D009325
DB00313,MESH:D009325
DB00328,MESH:D009325
DB00331,MESH:D009325
DB00343,MESH:D009325
DB00363,MESH:D009325
DB00367,MESH:D009325
DB00441,MESH:D009325
DB00457,MESH:D009325
DB00470,MESH:D009325
DB00487,MESH:D009325
DB00518,MESH:D009325
DB00529,MESH:D009325
DB00541,MESH:D009325
DB00579,MESH:D009325
DB00598,MESH:D009325
DB00599,MESH:D009325
DB00623,MESH:D009325
DB00627,MESH:D009325
DB00649,MESH:D009325
DB00652,MESH:D009325
DB00679,MESH:D009325
DB00688,MESH:D009325
DB00698,MESH:D009325
DB00703,MESH:D009325
DB00709,MESH:D009325
DB00755,MESH:D009325
DB00787,MESH:D009325
DB00819,MESH:D009325
DB00830,MESH:D009325
DB00841,MESH:D009325
DB00889,MESH:D009325
DB00899,MESH:D009325
DB00907,MESH:D009325
DB00928,MESH:D009325
DB00967,MESH:D009325
DB00982,MESH:D009325
DB01005,MESH:D009325
DB01033,MESH:D009325
DB01050,MESH:D009325
DB01059,MESH:D009325
DB01076,MESH:D009325
DB01095,MESH:D009325
DB01141,MESH:D009325
DB01147,MESH:D009325
DB01166,MESH:D009325
DB01212,MESH:D009325
DB01219,MESH:D009325
DB01235,MESH:D009325
DB01238,MESH:D009325
DB01340,MESH:D009325
DB01392,MESH:D009325
DB01406,MESH:D009325
DB01421,MESH:D009325
DB01452,MESH:D009325
DB01628,MESH:D009325
DB01656,MESH:D009325
DB06230,MESH:D009325
DB00067,MESH:D009336
DB00165,MESH:D009336
DB00238,MESH:D009336
DB00247,MESH:D009336
DB00279,MESH:D009336
DB00281,MESH:D009336
DB00297,MESH:D009336
DB00302,MESH:D009336
DB00313,MESH:D009336
DB00334,MESH:D009336
DB00350,MESH:D009336
DB00368,MESH:D009336
DB00376,MESH:D009336
DB00399,MESH:D009336
DB00404,MESH:D009336
DB00435,MESH:D009336
DB00439,MESH:D009336
