drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB01023,MESH:D002546,0,train,26.0,17.0,0.62076473,0.2576112412177985,0.5,0.2777777777777778,0.5555555555555556,0.1666666666666666,0.83688956,0.9056308,0.7428057,0.4509803921568627,16.13988298,6.697892271662761,13.0,4.722222222222222,9.444444444444445,2.833333333333332,14.22712252,15.3957236,12.6276969,7.666666666666666,5,0
DB06148,MESH:D011225,0,train,17.0,20.0,0.74233854,0.2114695340501792,1.0,0.12,0.1489361702127659,0.0,0.8814601,0.8014389,0.8614695,0.2340425531914893,12.61975518,3.5949820788530467,17.0,2.4,2.9787234042553177,0.0,17.629202,16.028778,17.22939,4.680851063829786,5,0
DB00621,MESH:D008585,0,train,4.0,8.0,0.7218981,0.0574712643678161,0.3333333333333333,0.0,0.0294117647058823,0.0,0.66282856,0.5660814,0.7129209,0.1212121212121212,2.8875924,0.2298850574712644,1.3333333333333333,0.0,0.2352941176470584,0.0,5.30262848,4.5286512,5.7033672,0.9696969696969696,5,0
DB00282,MESH:D045262,0,train,3.0,29.0,0.6721303,0.1363636363636363,1.0,0.0,0.0285714285714285,0.0,0.8641313,0.6287863,0.71963793,0.050632911392405,2.0163909,0.4090909090909089,3.0,0.0,0.8285714285714265,0.0,25.0598077,18.2348027,20.86949997,1.468354430379745,5,0
DB01330,MESH:D016534,0,train,8.0,6.0,0.67835164,0.0,0.0,0.0,0.0689655172413793,0.0,0.6837098,0.7345825,0.72140527,0.1042944785276073,5.42681312,0.0,0.0,0.0,0.4137931034482758,0.0,4.1022588,4.407495,4.32843162,0.6257668711656438,5,0
DB00757,MESH:D013585,0,train,10.0,6.0,0.6282635,0.2839506172839506,0.0,0.0,0.0666666666666666,0.0,0.8236134,0.8700203,0.8236718,0.1557377049180328,6.282635,2.839506172839506,0.0,0.0,0.3999999999999996,0.0,4.9416804,5.220121799999999,4.9420308,0.9344262295081968,5,0
DB00132,MESH:D006977,0,train,22.0,6.0,0.7326766,0.1139896373056994,0.3333333333333333,0.1052631578947368,0.0,0.0,0.6192364,0.75712526,0.8060609,0.0970149253731343,16.1188852,2.507772020725387,7.333333333333333,0.6315789473684208,0.0,0.0,3.7154184,4.54275156,4.8363654,0.5820895522388059,5,0
DB00235,MESH:D001342,0,train,25.0,15.0,0.7703762,0.0677966101694915,0.5,0.0,0.0943396226415094,0.0,0.8713279,0.8048246,0.82777965,0.1978021978021978,19.259405,1.6949152542372874,12.5,0.0,1.415094339622641,0.0,13.0699185,12.072369,12.41669475,2.9670329670329667,5,0
DB00394,MESH:D014808,0,train,2.0,28.0,0.60764223,0.1333333333333333,0.0,0.0,0.1587301587301587,0.0,0.7598054,0.8675734,0.6826961,0.1548387096774193,1.21528446,0.2666666666666666,0.0,0.0,4.444444444444444,0.0,21.2745512,24.2920552,19.1154908,4.335483870967741,5,0
DB01211,MESH:D014854,0,train,2.0,60.0,0.85627544,0.2162162162162162,0.6666666666666666,0.0,0.0735294117647058,0.0,0.7284087,0.68398887,0.67945343,0.0879120879120879,1.71255088,0.4324324324324324,1.3333333333333333,0.0,4.411764705882348,0.0,43.704522,41.0393322,40.7672058,5.274725274725275,5,0
DB00975,MESH:D052776,0,train,3.0,50.0,0.67186975,0.2166666666666666,0.5,0.0,0.0483870967741935,0.0,0.6645541,0.8011333,0.81264055,0.0561797752808988,2.01560925,0.6499999999999998,1.5,0.0,2.419354838709675,0.0,33.227705,40.056665,40.6320275,2.80898876404494,5,0
DB00264,MESH:D013158,0,train,2.0,65.0,0.7899567,0.2247191011235955,0.0,0.0,0.106060606060606,0.0,0.7108365,0.67507553,0.7339313,0.1338582677165354,1.5799134,0.449438202247191,0.0,0.0,6.89393939393939,0.0,46.2043725,43.87990945,47.7055345,8.7007874015748,5,0
DB09462,MESH:D003394,0,train,1.0,14.0,0.59429914,0.1933333333333333,0.5,0.0,0.0,0.0,0.6117134,0.77062887,0.595871,0.0303030303030303,0.59429914,0.1933333333333333,0.5,0.0,0.0,0.0,8.563987599999999,10.78880418,8.342194000000001,0.4242424242424242,5,0
DB00211,MESH:D003882,0,train,20.0,18.0,0.7325764,0.3214285714285714,0.3333333333333333,0.0,0.06,0.0,0.8443252,0.8257389,0.79633737,0.2473118279569892,14.651528,6.428571428571428,6.666666666666666,0.0,1.08,0.0,15.1978536,14.8633002,14.33407266,4.451612903225805,5,0
DB00869,MESH:D009222,0,train,5.0,5.0,0.68562603,0.01010101010101,0.5,0.0,0.0727272727272727,0.0,0.7881163,0.6566537,0.8382227,0.1206896551724138,3.42813015,0.05050505050505,2.5,0.0,0.3636363636363635,0.0,3.9405815,3.2832685,4.1911135,0.603448275862069,5,0
DB00550,MESH:D003681,0,train,15.0,94.0,0.73093086,0.3260869565217391,0.5,0.0,0.1621621621621621,0.0,0.87077045,0.87496805,0.7683587,0.109090909090909,10.9639629,4.891304347826086,7.5,0.0,15.243243243243237,0.0,81.8524223,82.2469967,72.2257178,10.254545454545449,5,0
DB06202,MESH:D016891,0,train,2.0,1.0,0.48215225,0.086232980332829,0.0,0.0,0.0,0.0,0.76819396,0.8040505,0.5826032,0.2551724137931034,0.9643045,0.172465960665658,0.0,0.0,0.0,0.0,0.76819396,0.8040505,0.5826032,0.2551724137931034,5,0
DB00580,MESH:D017241,0,train,2.0,5.0,0.65281945,0.0961038961038961,0.2,0.0,0.0760869565217391,0.0096153846153846,0.70833665,0.8105792,0.7331453,0.0620155038759689,1.3056389,0.1922077922077922,0.4,0.0,0.3804347826086954,0.048076923076923,3.54168325,4.0528960000000005,3.6657265,0.3100775193798445,5,0
DB09099,MESH:D020734,0,train,56.0,1.0,0.61437285,0.2353923205342236,0.0,0.0,0.0851063829787234,0.0625,0.8340473,0.87555,0.773777,0.1941489361702127,34.4048796,13.18196994991652,0.0,0.0,0.0851063829787234,0.0625,0.8340473,0.87555,0.773777,0.1941489361702127,5,0
DB01267,MESH:D009798,0,train,33.0,6.0,0.6536516,0.0602409638554216,0.0,0.2105263157894736,0.1012658227848101,0.0,0.78517914,0.7868891,0.7995289,0.1484375,21.5705028,1.9879518072289128,0.0,1.2631578947368416,0.6075949367088606,0.0,4.71107484,4.7213346000000005,4.7971734,0.890625,5,0
DB01013,MESH:D006323,0,train,120.0,5.0,0.5510677,0.353125,1.0,0.6666666666666666,0.3275862068965517,0.0,0.92775106,0.9999995,0.8889909,0.6597938144329897,66.128124,42.375,120.0,3.333333333333333,1.6379310344827585,0.0,4.6387553,4.9999975,4.4449545,3.2989690721649483,5,0
DB00302,MESH:D029424,0,train,22.0,31.0,0.8444927,0.4345549738219895,0.5,0.0,0.0714285714285714,0.0416666666666666,0.88803697,0.8579273,0.8651799,0.1547619047619047,18.5788394,9.56020942408377,11.0,0.0,2.214285714285713,1.2916666666666647,27.52914607,26.5957463,26.8205769,4.797619047619046,5,0
DB11921,MESH:D007674,0,train,201.0,2.0,0.5089726,0.3688141923436041,0.6666666666666666,1.0,0.4375,0.0,0.87097263,0.8809085,0.84713197,0.5288461538461539,102.3034926,74.13165266106442,134.0,2.0,0.875,0.0,1.74194526,1.761817,1.69426394,1.0576923076923077,5,0
DB01068,MESH:D014806,0,train,7.0,53.0,0.66134787,0.0410958904109589,0.0,0.7619047619047619,0.1372549019607843,0.0625,0.7940925,0.85352045,0.7718456,0.2247191011235955,4.629435089999999,0.2876712328767123,0.0,40.38095238095238,7.274509803921568,3.3125,42.0869025,45.23658385,40.9078168,11.910112359550562,5,0
DB01120,MESH:D003681,0,train,15.0,15.0,0.66402125,0.3389830508474576,0.5,0.0,0.0869565217391304,0.0,0.86019206,0.85680825,0.7789507,0.1553398058252427,9.96031875,5.084745762711864,7.5,0.0,1.304347826086956,0.0,12.9028809,12.85212375,11.6842605,2.3300970873786406,5,0
DB06154,MESH:D001169,0,train,25.0,4.0,0.41847944,0.3847675568743818,0.0,0.0,0.1111111111111111,0.0,0.77815616,0.79732955,0.8161783,0.0689655172413793,10.461986,9.619188921859545,0.0,0.0,0.4444444444444444,0.0,3.11262464,3.1893182,3.2647132,0.2758620689655172,5,0
DB01064,MESH:D005119,0,train,24.0,63.0,0.67263395,0.25,0.6666666666666666,0.2,0.3846153846153846,0.0526315789473684,0.79754496,0.8353971,0.8871459,0.7045454545454546,16.143214800000003,6.0,16.0,12.6,24.23076923076923,3.315789473684209,50.24533248,52.6300173,55.8901917,44.38636363636364,5,0
DB01416,MESH:D020267,0,train,0.0,4.0,0.67740273,0.1088607594936709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01003,MESH:D007964,0,train,25.0,13.0,0.50589657,0.3062827225130889,0.5,0.0,0.0816326530612244,0.0909090909090909,0.85808516,0.86292946,0.85514224,0.2148148148148148,12.64741425,7.657068062827223,12.5,0.0,1.061224489795917,1.1818181818181817,11.15510708,11.21808298,11.11684912,2.7925925925925923,5,0
DB11697,MESH:D013479,0,train,5.0,1.0,0.6875528,0.0211267605633802,0.0,0.0,0.1666666666666666,0.0,0.7387507,0.78070503,0.64628136,0.1567796610169491,3.437764,0.105633802816901,0.0,0.0,0.1666666666666666,0.0,0.7387507,0.78070503,0.64628136,0.1567796610169491,5,0
DB04839,MESH:D010282,0,train,1.0,33.0,0.8705978,0.0869565217391304,0.6666666666666666,0.0,0.0,0.0,0.6543172,0.63922143,0.56855994,0.0,0.8705978,0.0869565217391304,0.6666666666666666,0.0,0.0,0.0,21.592467600000003,21.09430719,18.76247802,0.0,5,0
DB01607,MESH:D006975,0,train,16.0,12.0,0.758229,0.2090909090909091,0.0,0.0,0.0833333333333333,0.0,0.8645066,0.86192465,0.84708524,0.1297709923664122,12.131664,3.3454545454545457,0.0,0.0,0.9999999999999996,0.0,10.3740792,10.3430958,10.16502288,1.5572519083969465,5,0
DB01177,MESH:D010382,0,train,3.0,36.0,0.82619345,0.3095238095238095,0.5,0.0,0.1219512195121951,0.0,0.7386131,0.81746614,0.736732,0.1319444444444444,2.47858035,0.9285714285714284,1.5,0.0,4.390243902439024,0.0,26.5900716,29.42878104,26.522352,4.749999999999998,5,0
DB05541,MESH:D009139,0,train,12.0,1.0,0.6605829,0.0913793103448276,0.0,0.3888888888888889,0.2142857142857142,0.0909090909090909,0.88621294,0.78301144,0.79115915,0.2222222222222222,7.926994799999999,1.0965517241379312,0.0,0.3888888888888889,0.2142857142857142,0.0909090909090909,0.88621294,0.78301144,0.79115915,0.2222222222222222,5,0
DB00778,MESH:D005909,0,train,28.0,15.0,0.75798225,0.377104377104377,0.5,0.0,0.2127659574468085,0.0,0.8649947,0.80479777,0.7704901,0.1607142857142857,21.223503,10.558922558922555,14.0,0.0,3.191489361702128,0.0,12.9749205,12.07196655,11.5573515,2.4107142857142856,5,0
DB00243,MESH:D000230,0,train,54.0,7.0,0.5887096,0.4206773618538324,0.0,0.2745098039215686,0.2391304347826087,0.0,0.8807293,0.7855439,0.8462935,0.2361111111111111,31.790318400000004,22.71657754010695,0.0,1.92156862745098,1.673913043478261,0.0,6.1651051,5.498807299999999,5.9240545,1.6527777777777777,5,0
DB00418,MESH:D011030,0,train,2.0,3.0,0.73661554,0.0014792899408283,0.0,0.0,0.1470588235294117,0.0,0.6782725,0.72006035,0.76322854,0.1153846153846153,1.47323108,0.0029585798816566,0.0,0.0,0.441176470588235,0.0,2.0348175,2.1601810500000003,2.28968562,0.3461538461538458,5,0
DB00173,MESH:D005909,0,train,28.0,6.0,0.6131686,0.4203296703296703,0.0,0.0,0.04,0.0,0.51332694,0.76702464,0.7177398,0.2045454545454545,17.1687208,11.769230769230768,0.0,0.0,0.24,0.0,3.07996164,4.602147840000001,4.3064388000000005,1.227272727272727,5,0
DB00728,MESH:D002357,0,train,8.0,12.0,0.7443296,0.1290322580645161,0.3333333333333333,0.08,0.0566037735849056,0.0,0.7434625,0.8203652,0.7781684,0.1656050955414012,5.9546368,1.0322580645161288,2.6666666666666665,0.96,0.6792452830188672,0.0,8.92155,9.8443824,9.3380208,1.9872611464968144,5,0
DB01260,MESH:D013064,0,train,35.0,2.0,0.39559662,0.128440366972477,0.0,0.0,0.1372549019607843,0.0666666666666666,0.8814693,0.80111337,0.7804391,0.1773399014778325,13.8458817,4.495412844036695,0.0,0.0,0.2745098039215686,0.1333333333333332,1.7629386,1.60222674,1.5608782,0.354679802955665,5,0
DB05541,MESH:D009202,0,train,97.0,1.0,0.718555,0.4444444444444444,0.0,0.6363636363636364,0.2571428571428571,0.0909090909090909,0.88621294,0.8763736,0.86736643,0.1616161616161616,69.69983500000001,43.11111111111111,0.0,0.6363636363636364,0.2571428571428571,0.0909090909090909,0.88621294,0.8763736,0.86736643,0.1616161616161616,5,0
DB00344,MESH:D008580,0,train,7.0,10.0,0.72342324,0.925925925925926,1.0,0.0,0.0888888888888888,0.0,0.8646046,0.8302989,0.77197546,0.1568627450980392,5.06396268,6.481481481481483,7.0,0.0,0.888888888888888,0.0,8.646046,8.302989,7.7197546,1.568627450980392,5,0
DB00182,MESH:D002481,0,train,12.0,89.0,0.7984977,0.2258064516129032,0.5,0.1842105263157894,0.1627906976744186,0.0,0.83432853,0.7629285,0.7363886,0.25,9.5819724,2.709677419354838,6.0,16.394736842105257,14.488372093023257,0.0,74.25523917,67.9006365,65.5385854,22.25,5,0
DB01157,MESH:D017495,0,train,10.0,2.0,0.4093841,0.0360655737704918,0.0,0.0,0.1578947368421052,0.0,0.89505506,0.8630218,0.8756726,0.24375,4.093840999999999,0.360655737704918,0.0,0.0,0.3157894736842104,0.0,1.79011012,1.7260436,1.7513452,0.4875,5,0
DB06791,MESH:D000077277,0,train,5.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.857014,0.83222365,0.70193475,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01380,MESH:D051436,0,train,10.0,16.0,0.7458155,0.1205533596837944,0.3333333333333333,0.0,0.0857142857142857,0.0602409638554216,0.8226647,0.8038653,0.8702086,0.1525423728813559,7.458155,1.205533596837944,3.333333333333333,0.0,1.3714285714285712,0.9638554216867457,13.1626352,12.8618448,13.9233376,2.440677966101694,5,0
DB00780,MESH:D006969,0,train,3.0,52.0,0.7116903,0.2686567164179104,0.0,0.0,0.1111111111111111,0.0,0.7968165,0.7567266,0.74118525,0.1555555555555555,2.1350709,0.8059701492537312,0.0,0.0,5.777777777777778,0.0,41.434458,39.349783200000005,38.541633,8.088888888888887,5,0
DB00922,MESH:D001327,0,train,15.0,12.0,0.56450176,0.3064066852367688,0.0,0.0,0.175,0.0,0.87344956,0.8328981,0.81559664,0.1447368421052631,8.467526399999999,4.596100278551532,0.0,0.0,2.1,0.0,10.48139472,9.9947772,9.78715968,1.7368421052631573,5,0
DB01405,MESH:D015619,0,train,5.0,2.0,0.6911254,0.1453488372093023,0.0,0.0,0.0853658536585365,0.0,0.72002155,0.7186252,0.71864647,0.1349206349206349,3.455627,0.7267441860465116,0.0,0.0,0.170731707317073,0.0,1.4400431,1.4372504,1.43729294,0.2698412698412698,5,0
DB01174,MESH:D016870,0,train,5.0,137.0,0.64720094,0.2272727272727273,0.0,0.0,0.0202020202020202,0.0,0.5742678,0.65941787,0.70146036,0.1515151515151515,3.2360047,1.1363636363636365,0.0,0.0,2.7676767676767677,0.0,78.6746886,90.34024819,96.10006932,20.757575757575754,5,0
DB01086,MESH:D006345,0,train,16.0,6.0,0.7118355,0.1238095238095238,0.25,0.0476190476190476,0.1269841269841269,0.0344827586206896,0.84693253,0.77736485,0.78059304,0.2586206896551724,11.389368,1.9809523809523808,4.0,0.2857142857142856,0.7619047619047614,0.2068965517241376,5.08159518,4.6641891,4.68355824,1.5517241379310345,5,0
DB00140,MESH:D054218,0,train,14.0,11.0,0.7101415,0.2894168466522678,0.3333333333333333,0.0,0.0689655172413793,0.0,0.63441813,0.83822787,0.7799394,0.1401273885350318,9.941981,4.051835853131749,4.666666666666666,0.0,0.7586206896551723,0.0,6.97859943,9.22050657,8.5793334,1.5414012738853498,5,0
DB00372,MESH:D055371,0,train,18.0,13.0,0.7177683,0.2290419161676646,0.0,0.0,0.1111111111111111,0.0,0.806947,0.8670703,0.8129773,0.1848739495798319,12.9198294,4.122754491017963,0.0,0.0,1.4444444444444444,0.0,10.490311,11.2719139,10.5687049,2.4033613445378146,5,0
DB00528,MESH:D018636,0,train,1.0,3.0,0.6078347,0.02428722280887,0.5,0.0,0.0222222222222222,0.0,0.6936014,0.67584574,0.60170186,0.1168831168831168,0.6078347,0.02428722280887,0.5,0.0,0.0666666666666666,0.0,2.0808042,2.02753722,1.80510558,0.3506493506493504,5,0
DB09238,MESH:D000210,0,train,1.0,3.0,0.6730683,0.0083333333333333,0.0,0.0,0.0,0.0,0.7486236,0.6318655,0.5670382,0.0432098765432098,0.6730683,0.0083333333333333,0.0,0.0,0.0,0.0,2.2458708,1.8955965,1.7011146,0.1296296296296294,5,0
DB00708,MESH:D008708,0,train,13.0,24.0,0.7920854,0.1212121212121212,0.0,0.0,0.1666666666666666,0.0,0.85681975,0.8221857,0.84579766,0.246031746031746,10.2971102,1.5757575757575757,0.0,0.0,3.9999999999999982,0.0,20.563674,19.7324568,20.29914384,5.904761904761903,5,0
DB04844,MESH:D023903,0,train,9.0,19.0,0.65039515,0.2302631578947368,1.0,0.0,0.0816326530612244,0.0,0.8500498,0.8558508,0.81851494,0.1698113207547169,5.85355635,2.0723684210526314,9.0,0.0,1.5510204081632637,0.0,16.1509462,16.2611652,15.55178386,3.226415094339621,5,0
DB00513,MESH:D006951,0,train,13.0,21.0,0.7834378,0.1078431372549019,1.0,0.0,0.0256410256410256,0.0,0.8129866,0.86608344,0.8005147,0.1136363636363636,10.1846914,1.4019607843137247,13.0,0.0,0.5384615384615375,0.0,17.0727186,18.18775224,16.8108087,2.386363636363636,5,0
DB00770,MESH:D010026,0,train,1.0,44.0,0.5852594,0.05,0.5,0.0,0.0,0.0,0.79261136,0.78280604,0.8173721,0.12,0.5852594,0.05,0.5,0.0,0.0,0.0,34.87489984,34.44346576,35.9643724,5.279999999999999,5,0
DB01046,MESH:D007018,0,train,11.0,1.0,0.6499854,0.0769230769230768,0.0,0.0,0.0294117647058823,0.0,0.8701725,0.7519951,0.7375603,0.1693548387096774,7.1498394,0.8461538461538448,0.0,0.0,0.0294117647058823,0.0,0.8701725,0.7519951,0.7375603,0.1693548387096774,5,0
DB00654,MESH:D002389,0,train,63.0,9.0,0.8333991,0.0636363636363636,0.5,0.0,0.0714285714285714,0.0,0.773521,0.79863775,0.79628307,0.2295081967213114,52.5041433,4.009090909090907,31.5,0.0,0.6428571428571426,0.0,6.961689,7.18773975,7.16654763,2.0655737704918025,5,0
DB11581,MESH:D002178,0,train,2.0,1.0,0.66600865,0.0640776699029126,0.0,0.0,0.1267605633802817,0.0,0.72679365,0.7749164,0.710502,0.2455357142857142,1.3320173,0.1281553398058252,0.0,0.0,0.1267605633802817,0.0,0.72679365,0.7749164,0.710502,0.2455357142857142,5,0
DB09225,MESH:D012868,0,train,7.0,7.0,0.68873966,0.210970464135021,0.0,0.0,0.0919540229885057,0.0,0.7887741,0.85961294,0.836759,0.1118421052631579,4.82117762,1.476793248945147,0.0,0.0,0.6436781609195399,0.0,5.5214187,6.01729058,5.857313,0.7828947368421053,5,0
DB01077,MESH:D016137,0,train,3.0,5.0,0.77600497,0.1290322580645161,0.3333333333333333,0.0,0.0,0.0,0.7348125,0.617284,0.73795426,0.05,2.3280149100000003,0.3870967741935482,1.0,0.0,0.0,0.0,3.6740625,3.0864200000000004,3.6897713,0.25,5,0
DB04868,MESH:D001855,0,train,42.0,8.0,0.6944417,0.0310559006211179,0.3333333333333333,0.0,0.3333333333333333,0.0833333333333333,0.8803745,0.855697,0.86934954,0.2243589743589743,29.166551400000003,1.304347826086952,14.0,0.0,2.6666666666666665,0.6666666666666664,7.042996,6.845576,6.95479632,1.7948717948717945,5,0
DB00831,MESH:D002357,0,train,8.0,33.0,0.7289031,0.15,0.25,0.0434782608695652,0.2033898305084746,0.0,0.8311727,0.8288898,0.6641247,0.1682242990654205,5.8312248,1.2,2.0,1.4347826086956517,6.711864406779662,0.0,27.4286991,27.3533634,21.9161151,5.551401869158877,5,0
DB00206,MESH:D006332,0,train,90.0,51.0,0.79013574,0.5242914979757085,0.5,0.1538461538461538,0.1875,1.0,0.8716695,0.90000844,0.8766553,0.2695652173913043,71.1122166,47.18623481781377,45.0,7.846153846153844,9.5625,51.0,44.4551445,45.90043044,44.7094203,13.747826086956518,5,0
DB00643,MESH:D008585,0,train,4.0,10.0,0.80669177,0.0852713178294574,0.0,0.0,0.0666666666666666,0.0,0.7934839,0.88012624,0.7782065,0.1328671328671328,3.22676708,0.3410852713178296,0.0,0.0,0.666666666666666,0.0,7.934839,8.801262399999999,7.782065,1.328671328671328,5,0
DB01137,MESH:D016506,0,train,2.0,3.0,0.7585395,0.0017482517482517,0.25,0.0,0.054054054054054,0.0,0.8286474,0.8351982,0.7765181,0.144927536231884,1.517079,0.0034965034965034,0.5,0.0,0.162162162162162,0.0,2.4859422,2.5055946,2.3295543,0.434782608695652,5,0
DB00975,MESH:D053565,0,train,14.0,50.0,0.6149249,0.2171052631578947,1.0,0.1111111111111111,0.1,0.0526315789473684,0.85380876,0.87350273,0.8585335,0.1063829787234042,8.6089486,3.0394736842105257,14.0,5.555555555555555,5.0,2.63157894736842,42.690438,43.6751365,42.926675,5.31914893617021,5,0
DB01216,MESH:D017880,0,train,21.0,13.0,0.61089414,0.3010920436817472,0.2,0.0,0.1206896551724138,0.0,0.79343027,0.9185301,0.7802948,0.1525423728813559,12.82877694,6.322932917316691,4.2,0.0,1.5689655172413794,0.0,10.31459351,11.9408913,10.1438324,1.9830508474576265,5,0
DB00423,MESH:D003550,0,train,16.0,2.0,0.7103586,0.1129251700680271,0.0,0.0,0.0526315789473684,0.0625,0.7885643,0.8432869,0.7852507,0.2083333333333333,11.3657376,1.8068027210884336,0.0,0.0,0.1052631578947368,0.125,1.5771286,1.6865738,1.5705014,0.4166666666666666,5,0
DB00388,MESH:D009101,0,train,41.0,51.0,0.79904723,0.398473282442748,0.25,0.0,0.0823529411764705,0.0335570469798657,0.8394911,0.81724846,0.83199763,0.1951219512195122,32.76093643,16.33740458015267,10.25,0.0,4.199999999999996,1.711409395973151,42.8140461,41.67967146,42.43187913,9.951219512195122,5,0
DB05087,MESH:D006504,0,train,18.0,1.0,0.56851256,0.0478260869565216,0.0,0.0,0.1489361702127659,0.0,0.81574017,0.77659833,0.78578573,0.28,10.23322608,0.8608695652173888,0.0,0.0,0.1489361702127659,0.0,0.81574017,0.77659833,0.78578573,0.28,5,0
DB01022,MESH:D012162,0,train,10.0,8.0,0.748672,0.2963917525773195,0.0,0.0,0.1428571428571428,0.0,0.7945475,0.77315605,0.8430632,0.1310344827586207,7.48672,2.9639175257731947,0.0,0.0,1.1428571428571423,0.0,6.35638,6.1852484,6.7445056,1.0482758620689656,5,0
DB01238,MESH:D053627,0,train,11.0,46.0,0.6470567,0.0697674418604651,0.0,0.1914893617021276,0.2439024390243902,0.04,0.8903154,0.8589358,0.768114,0.1594202898550724,7.1176237,0.7674418604651161,0.0,8.80851063829787,11.21951219512195,1.84,40.9545084,39.5110468,35.333244,7.33333333333333,5,0
DB00173,MESH:D006947,0,train,44.0,6.0,0.7614551,0.1960297766749379,0.0,0.0416666666666666,0.074074074074074,0.0,0.502065,0.803429,0.6561775,0.3833333333333333,33.504024400000006,8.625310173697267,0.0,0.2499999999999996,0.444444444444444,0.0,3.01239,4.820574,3.937065,2.3,5,0
DB00233,MESH:D010049,0,train,7.0,6.0,0.6703805,0.081180811808118,0.0,0.0526315789473684,0.0151515151515151,0.0,0.8040137,0.7858552,0.78166384,0.1621621621621621,4.6926635,0.568265682656826,0.0,0.3157894736842104,0.0909090909090906,0.0,4.8240822,4.7151312,4.68998304,0.9729729729729726,5,0
DB00313,MESH:D004916,0,train,9.0,221.0,0.82077396,1.0,1.0,0.2702702702702703,0.188034188034188,0.1,0.9003147,0.8067708,0.85089636,0.1612903225806451,7.38696564,9.0,9.0,59.72972972972973,41.55555555555555,22.1,198.9695487,178.2963468,188.04809556,35.64516129032257,5,0
DB00189,MESH:D020803,0,train,3.0,4.0,0.81268764,0.0759493670886075,0.5,0.0,0.0,0.0,0.74011946,0.6579821,0.67268366,0.0303030303030303,2.43806292,0.2278481012658225,1.5,0.0,0.0,0.0,2.96047784,2.6319284,2.69073464,0.1212121212121212,5,0
DB00680,MESH:D009216,0,train,4.0,6.0,0.57397616,0.1294964028776978,0.0,0.0,0.0612244897959183,0.0,0.8833969,0.77374804,0.87322354,0.3064516129032258,2.29590464,0.5179856115107913,0.0,0.0,0.3673469387755098,0.0,5.3003814,4.64248824,5.23934124,1.838709677419355,5,0
DB12371,MESH:D004820,0,train,1.0,2.0,0.6607892,0.0189473684210526,0.0,0.0,0.075268817204301,0.0,0.71929437,0.60383135,0.66949666,0.1048951048951049,0.6607892,0.0189473684210526,0.0,0.0,0.150537634408602,0.0,1.43858874,1.2076627,1.33899332,0.2097902097902098,5,0
DB01051,MESH:D058226,0,train,12.0,0.0,0.0,0.0,0.0,0.0,0.087719298245614,0.0,0.76536775,0.83081746,0.71849555,0.1948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00426,MESH:D014901,0,train,0.0,4.0,0.79870594,0.0566037735849056,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01061,MESH:D006527,0,train,8.0,5.0,0.656727,0.3986784140969163,0.2,0.0,0.0172413793103448,0.0,0.6300347,0.80865026,0.6400442,0.1818181818181818,5.253816,3.1894273127753303,1.6,0.0,0.086206896551724,0.0,3.1501735,4.0432513,3.200221,0.909090909090909,5,0
DB00934,MESH:D059606,0,train,2.0,31.0,0.77813923,0.180327868852459,0.5,0.0,0.0217391304347826,0.0,0.72865367,0.8308934,0.7218032,0.0921052631578947,1.55627846,0.360655737704918,1.0,0.0,0.6739130434782606,0.0,22.58826377,25.7576954,22.3758992,2.855263157894736,5,0
DB04942,MESH:D005316,0,train,6.0,19.0,0.68321276,0.0921052631578946,0.0,0.0,0.0,0.0,0.77342105,0.78641945,0.75778806,0.1794871794871795,4.09927656,0.5526315789473677,0.0,0.0,0.0,0.0,14.69499995,14.94196955,14.39797314,3.41025641025641,5,0
DB01219,MESH:D001260,0,train,0.0,33.0,0.75695896,0.1347517730496453,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01253,MESH:D018754,0,train,36.0,1.0,0.62801707,0.0681818181818182,1.0,0.1666666666666666,0.1568627450980392,0.0,0.8541604,0.84331304,0.7874243,0.2340425531914893,22.60861452,2.4545454545454555,36.0,0.1666666666666666,0.1568627450980392,0.0,0.8541604,0.84331304,0.7874243,0.2340425531914893,5,0
