drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00574,MESH:D013375,1,train,186.0,51.0,0.6886922,0.5788787483702738,1.0,0.4444444444444444,0.358974358974359,1.0,0.7754814,0.7901125,0.8944664,0.296875,128.0967492,107.67144719687091,186.0,22.666666666666664,18.307692307692307,51.0,39.5495514,40.2957375,45.6177864,15.140625
DB00787,MESH:D006566,1,train,1.0,50.0,0.7791375,0.35,0.5,0.3333333333333333,0.1860465116279069,0.125,0.78335357,0.71219236,0.8208629,0.0344827586206896,0.7791375,0.35,0.5,16.666666666666664,9.302325581395344,6.25,39.1676785,35.609618,41.043145,1.72413793103448
DB00642,MESH:D005221,1,train,142.0,18.0,0.75211835,0.278969957081545,0.3333333333333333,0.75,0.3846153846153846,0.1,0.92510176,0.91562736,0.8327398,0.4745762711864407,106.8008057,39.61373390557939,47.33333333333333,13.5,6.9230769230769225,1.8,16.65183168,16.48129248,14.9893164,8.542372881355933
DB00179,MESH:D007674,1,train,200.0,11.0,0.8262267,0.4267886855241264,1.0,0.25,0.282051282051282,0.0,0.87728953,0.86488783,0.83966815,0.3076923076923077,165.24534,85.35773710482528,200.0,2.75,3.1025641025641018,0.0,9.65018483,9.51376613,9.23634965,3.384615384615385
DB00316,MESH:D004802,1,train,77.0,108.0,0.85128707,0.4023904382470119,1.0,0.5,0.217391304347826,0.2028985507246377,0.87953675,0.9039376,0.8806089,0.2745098039215686,65.54910439,30.984063745019917,77.0,54.0,23.478260869565208,21.91304347826087,94.989969,97.6252608,95.1057612,29.64705882352941
DB00605,MESH:D018222,1,train,5.0,71.0,0.7437488,0.4,1.0,0.0,0.0508474576271186,0.0,0.84530735,0.80158097,0.5997882,0.1959459459459459,3.718744,2.0,5.0,0.0,3.61016949152542,0.0,60.01682185,56.91224887,42.5849622,13.912162162162158
DB00531,MESH:D006470,1,train,99.0,236.0,0.857375,0.4976190476190476,1.0,1.0,0.7678571428571429,0.0930232558139534,0.8666285,0.9235342,0.897542,0.3684210526315789,84.880125,49.26428571428571,99.0,236.0,181.2142857142857,21.953488372093,204.524326,217.9540712,211.819912,86.94736842105263
DB00316,MESH:D002318,1,train,97.0,108.0,0.796862,0.4356060606060605,1.0,0.2,0.3,0.1274509803921568,0.885303,0.9147401,0.8762666,0.2745098039215686,77.295614,42.25378787878787,97.0,21.6,32.4,13.764705882352937,95.612724,98.7919308,94.6367928,29.64705882352941
DB00431,MESH:D009784,1,train,3.0,45.0,0.6600292,0.303921568627451,1.0,0.1071428571428571,0.0357142857142857,0.0,0.7239933,0.71737546,0.39415687,0.0425531914893617,1.9800876,0.911764705882353,3.0,4.821428571428569,1.6071428571428563,0.0,32.5796985,32.2818957,17.73705915,1.9148936170212765
DB00987,MESH:D010243,1,train,68.0,150.0,0.8912461,0.3993610223642172,1.0,0.0,0.2909090909090909,0.1212121212121212,0.9164608,0.8597627,0.8785297,0.4603174603174603,60.6047348,27.15654952076677,68.0,0.0,43.63636363636363,18.18181818181818,137.46912,128.964405,131.77945499999998,69.04761904761904
DB01169,MESH:D009422,1,train,118.0,107.0,0.94713795,0.3745271122320303,1.0,0.0,0.2558139534883721,0.0909090909090909,0.9119801,0.8546696,0.8235327,0.0588235294117647,111.7622781,44.19419924337957,118.0,0.0,27.37209302325581,9.727272727272728,97.5818707,91.4496472,88.1179989,6.294117647058823
DB00864,MESH:D010182,1,train,10.0,148.0,0.746959,0.2868852459016393,1.0,0.0,0.320754716981132,0.0,0.835899,0.78032994,0.8225026,0.1621621621621621,7.46959,2.868852459016393,10.0,0.0,47.47169811320754,0.0,123.713052,115.48883112,121.7303848,23.99999999999999
DB01039,MESH:D003324,1,train,51.0,42.0,0.72240543,0.4563918757467144,1.0,0.25,0.4489795918367347,0.25,0.85081244,0.8638396,0.88861454,0.5393258426966292,36.84267693,23.275985663082437,51.0,10.5,18.857142857142858,10.5,35.73412248,36.281263200000005,37.32181068,22.651685393258425
DB00579,MESH:D007035,1,train,68.0,13.0,0.54147506,0.37109375,1.0,0.5714285714285714,0.2857142857142857,0.0,0.8587718,0.9020188,0.8246521,0.3440860215053763,36.82030408,25.234375,68.0,7.428571428571428,3.714285714285714,0.0,11.1640334,11.7262444,10.7204773,4.473118279569892
DB01164,MESH:D007232,1,train,26.0,24.0,0.5258787,0.6213592233009708,0.0,0.0,0.0363636363636363,0.0113636363636363,0.80922806,0.795639,0.66481566,0.0,13.6728462,16.155339805825243,0.0,0.0,0.8727272727272712,0.2727272727272712,19.42147344,19.095336,15.955575840000002,0.0
DB00501,MESH:D001281,1,train,99.0,99.0,0.82074547,0.3909531502423263,1.0,0.03125,0.225,0.0833333333333333,0.9291792,0.86698365,0.8656008,0.144578313253012,81.25380153,38.7043618739903,99.0,3.09375,22.275,8.249999999999996,91.9887408,85.83138135,85.69447919999999,14.313253012048186
DB00731,MESH:D003920,1,train,37.0,1.0,0.7062048,0.3963039014373717,0.5,1.0,0.3448275862068966,1.0,0.9253191,0.79962146,0.84524477,0.3831775700934579,26.1295776,14.663244353182751,18.5,1.0,0.3448275862068966,1.0,0.9253191,0.79962146,0.84524477,0.3831775700934579
DB00997,MESH:D013280,1,train,27.0,226.0,0.78640354,0.3291925465838509,1.0,0.5,0.6818181818181818,0.1515151515151515,0.9042821,0.9199469,0.9109889,1.0,21.23289558,8.888198757763973,27.0,113.0,154.0909090909091,34.242424242424235,204.3677546,207.9079994,205.8834914,226.0
DB00325,MESH:D006976,1,train,55.0,44.0,0.7736438,0.3513011152416356,1.0,1.0,0.25,0.0,0.93550503,0.76937234,0.8549409,0.0588235294117647,42.550409,19.32156133828996,55.0,44.0,11.0,0.0,41.16222132,33.85238296,37.6173996,2.5882352941176467
DB00833,MESH:D009325,1,train,260.0,18.0,0.8266406,0.4651162790697675,1.0,1.0,0.7647058823529411,0.125,0.89975095,0.9404541,0.87333655,0.8333333333333334,214.926556,120.93023255813956,260.0,18.0,13.76470588235294,2.25,16.1955171,16.9281738,15.7200579,15.0
DB00945,MESH:D000784,1,train,3.0,217.0,0.86562407,0.381679389312977,1.0,0.0,0.0789473684210526,0.0655737704918032,0.7344236,0.86875284,0.7699064,0.2435897435897435,2.59687221,1.145038167938931,3.0,0.0,17.131578947368414,14.229508196721294,159.3699212,188.51936628,167.0696888,52.858974358974336
DB01212,MESH:D009325,1,train,260.0,69.0,0.8266406,0.5428571428571429,1.0,0.4285714285714285,0.6666666666666666,0.0975609756097561,0.96802795,0.9169801,0.8991672,0.2992125984251969,214.926556,141.14285714285717,260.0,29.57142857142857,46.0,6.731707317073171,66.79392855,63.2716269,62.0425368,20.645669291338585
DB01136,MESH:D001919,1,train,228.0,65.0,0.78211844,0.4043887147335423,1.0,0.4210526315789473,0.3728813559322034,0.25,0.8542444,0.9234358,0.9444944,0.4285714285714285,178.32300432,92.20062695924764,228.0,27.36842105263157,24.23728813559322,16.25,55.525886,60.023327,61.392136,27.85714285714285
DB00201,MESH:D004195,1,train,75.0,113.0,0.65440357,0.6005105296745373,0.5,0.1176470588235294,0.18,0.0344827586206896,0.7654414,0.84753513,0.83405876,0.1818181818181818,49.08026775,45.0382897255903,37.5,13.294117647058822,20.34,3.896551724137925,86.4948782,95.77146969,94.24863988,20.545454545454543
DB00907,MESH:D020199,1,train,2.0,285.0,0.87761897,0.4324324324324324,1.0,0.0,0.0526315789473684,0.0,0.73610026,0.7668183,0.59621227,0.1759259259259259,1.75523794,0.8648648648648648,2.0,0.0,14.999999999999991,0.0,209.7885741,218.5432155,169.92049695,50.13888888888888
DB00907,MESH:D001308,1,train,3.0,285.0,0.82692885,0.4615384615384615,0.75,0.4347826086956521,0.1232876712328767,0.0,0.7988098,0.77622736,0.76041746,0.1829268292682926,2.4807865500000004,1.3846153846153846,2.25,123.91304347826085,35.13698630136986,0.0,227.660793,221.2247976,216.7189761,52.13414634146339
DB00605,MESH:D015179,1,train,34.0,71.0,0.8275025,0.6272984441301273,1.0,0.2857142857142857,0.6176470588235294,0.25,0.96337926,0.9021319,0.83860075,0.217391304347826,28.135085,21.328147100424328,34.0,20.285714285714285,43.85294117647059,17.75,68.39992746,64.0513649,59.54065325,15.434782608695643
DB01087,MESH:D014555,1,train,53.0,10.0,0.72564363,0.125,0.0,0.0,0.1935483870967742,0.0106382978723404,0.8534989,0.79610693,0.81714725,0.2222222222222222,38.45911239,6.625,0.0,0.0,1.935483870967742,0.1063829787234039,8.534989,7.9610693,8.1714725,2.2222222222222223
DB00313,MESH:D003294,1,train,4.0,220.0,0.8208437,0.3098591549295775,1.0,0.0967741935483871,0.2377049180327868,0.125,0.9279053,0.89511275,0.85620606,0.0597014925373134,3.2833748,1.23943661971831,4.0,21.29032258064516,52.29508196721309,27.5,204.139166,196.924805,188.3653332,13.134328358208949
DB01394,MESH:D009222,1,train,4.0,79.0,0.7932315,0.1071428571428571,1.0,0.0,0.109090909090909,0.0869565217391304,0.819465,0.8479059,0.6849108,0.1176470588235294,3.172926,0.4285714285714284,4.0,0.0,8.618181818181812,6.869565217391302,64.737735,66.9845661,54.1079532,9.294117647058822
DB00314,MESH:D006996,1,train,32.0,7.0,0.83319604,0.2608695652173913,1.0,0.0,0.4210526315789473,0.05,0.9204279,0.88732177,0.85222983,0.2736077481840194,26.66227328,8.347826086956522,32.0,0.0,2.947368421052631,0.35,6.4429953,6.21125239,5.96560881,1.915254237288136
DB06144,MESH:D006948,1,train,137.0,4.0,0.70128906,0.3056994818652849,1.0,0.4545454545454545,0.75,1.0,0.97452205,0.9002341,0.90253127,0.35,96.07660122,41.88082901554403,137.0,1.818181818181818,3.0,4.0,3.8980882,3.6009364,3.61012508,1.4
DB00313,MESH:D017118,1,train,10.0,220.0,0.8859168,0.625,1.0,0.2702702702702703,0.2377049180327868,0.125,0.9279053,0.89511275,0.85089636,0.1951219512195122,8.859168,6.25,10.0,59.45945945945946,52.29508196721309,27.5,204.139166,196.924805,187.1971992,42.926829268292686
DB00688,MESH:D056735,1,train,2.0,53.0,0.8009411,0.613013698630137,0.6666666666666666,0.0,0.1,0.0,0.74928296,0.8794036,0.721166,0.1014492753623188,1.6018822,1.226027397260274,1.3333333333333333,0.0,5.300000000000001,0.0,39.71199688,46.6083908,38.221798,5.376811594202897
DB01406,MESH:D013345,1,train,27.0,56.0,0.8734168,0.4677966101694915,0.6666666666666666,0.032258064516129,0.1046511627906976,0.1666666666666666,0.82338375,0.8521862,0.8139235,0.2372881355932203,23.5822536,12.63050847457627,18.0,1.806451612903224,5.860465116279065,9.33333333333333,46.10949,47.7224272,45.579716000000005,13.288135593220336
DB00300,MESH:D006509,1,train,12.0,17.0,0.76507086,0.3235294117647058,0.6666666666666666,0.5,0.4242424242424242,0.6666666666666666,0.9703213,0.9166079,0.935755,0.2698412698412698,9.18085032,3.882352941176469,8.0,8.5,7.212121212121211,11.333333333333332,16.4954621,15.5823343,15.907835,4.587301587301587
DB00575,MESH:D010149,1,train,67.0,83.0,0.75920874,0.2608695652173913,0.5,0.5555555555555556,0.3571428571428571,0.0303030303030303,0.90670896,0.9132,0.7701512,0.3676470588235294,50.866985580000005,17.47826086956522,33.5,46.11111111111112,29.64285714285714,2.515151515151515,75.25684368,75.79560000000001,63.9225496,30.51470588235294
DB01229,MESH:D006930,1,train,125.0,155.0,0.7592386,0.5202231520223153,1.0,0.1666666666666666,0.4210526315789473,0.05,0.85170317,0.87231445,0.87269855,0.2107142857142857,94.904825,65.02789400278941,125.0,25.833333333333325,65.26315789473684,7.75,132.01399135,135.20873975,135.26827525,32.660714285714285
DB00804,MESH:D003072,1,train,134.0,5.0,0.6933644,0.3837535014005602,0.3333333333333333,1.0,0.2285714285714285,0.125,0.89282626,0.9158803,0.8671261,0.3173076923076923,92.9108296,51.422969187675065,44.66666666666666,5.0,1.1428571428571426,0.625,4.4641313,4.5794015,4.3356305,1.5865384615384617
DB00555,MESH:D009069,1,train,126.0,44.0,0.8356793,0.4038461538461538,1.0,0.4146341463414634,0.22,0.2857142857142857,0.9385893,0.9123423,0.90261763,0.2727272727272727,105.2955918,50.88461538461538,126.0,18.24390243902439,9.68,12.571428571428571,41.2979292,40.143061200000005,39.71517572,12.0
DB00985,MESH:D018879,1,train,53.0,14.0,0.7754251,0.426829268292683,1.0,0.125,0.1509433962264151,0.0,0.8586477,0.88346845,0.7860079,0.3125,41.0975303,22.6219512195122,53.0,1.75,2.1132075471698117,0.0,12.0210678,12.3685583,11.0041106,4.375
DB00812,MESH:D010212,1,train,7.0,55.0,0.75422347,0.434931506849315,1.0,0.2,0.3720930232558139,0.1666666666666666,0.8701476,0.8304513,0.7826203,0.3409090909090909,5.27956429,3.0445205479452047,7.0,11.0,20.465116279069765,9.166666666666664,47.858118000000005,45.6748215,43.0441165,18.75
DB00949,MESH:D015431,1,train,128.0,26.0,0.59142566,0.3333333333333333,1.0,0.064516129032258,0.3,0.0,0.9395143,0.8575877,0.92014813,0.2941176470588235,75.70248448,42.66666666666666,128.0,1.6774193548387075,7.8,0.0,24.4273718,22.2972802,23.92385138,7.64705882352941
DB00233,MESH:D056486,1,train,362.0,5.0,0.64095247,0.2028262676641729,1.0,0.4,0.2272727272727272,0.0666666666666666,0.8728055,0.9007923,0.93628633,0.7575757575757576,232.02479414,73.42310889443058,362.0,2.0,1.136363636363636,0.333333333333333,4.3640275,4.5039615,4.68143165,3.787878787878788
DB01115,MESH:D001919,1,train,228.0,137.0,0.7473122,0.4043887147335423,1.0,0.5,0.3623188405797101,0.2,0.96083987,0.938204,0.84457886,0.494949494949495,170.3871816,92.20062695924764,228.0,68.5,49.63768115942028,27.4,131.63506219,128.533948,115.70730382,67.80808080808082
DB00836,MESH:D012640,1,train,365.0,14.0,0.7840941,0.3754469606674613,1.0,0.4444444444444444,0.2678571428571428,0.1111111111111111,0.878352,0.9179964,0.89718735,0.4869565217391304,286.1943465,137.03814064362336,365.0,6.222222222222221,3.749999999999999,1.5555555555555554,12.296928,12.8519496,12.5606229,6.817391304347826
DB00860,MESH:D013585,1,train,9.0,178.0,0.75459576,0.46875,1.0,0.0,0.1046511627906976,0.0522388059701492,0.8805574,0.8525366,0.8223293,0.1403508771929824,6.79136184,4.21875,9.0,0.0,18.62790697674417,9.298507462686558,156.7392172,151.7515148,146.3746154,24.982456140350862
DB00554,MESH:D009404,1,train,52.0,50.0,0.85756975,0.4017857142857143,1.0,1.0,0.5526315789473685,0.75,0.99343896,0.9231445,0.90136933,0.324074074074074,44.593627,20.892857142857142,52.0,50.0,27.631578947368425,37.5,49.671948,46.157225,45.0684665,16.203703703703702
DB00335,MESH:D003865,1,train,59.0,62.0,0.7655888,0.3133732534930139,1.0,0.4,0.32,0.2222222222222222,0.8679872,0.86907685,0.894559,0.4520547945205479,45.1697392,18.48902195608782,59.0,24.8,19.84,13.777777777777777,53.8152064,53.8827647,55.462658,28.02739726027397
DB04930,MESH:D005911,1,train,10.0,32.0,0.6806605,0.4942084942084942,1.0,0.25,0.0727272727272727,0.0,0.7665194,0.78758615,0.62509286,0.238095238095238,6.806605,4.942084942084942,10.0,8.0,2.3272727272727263,0.0,24.5286208,25.2027568,20.00297152,7.619047619047616
DB01436,MESH:D006996,1,train,32.0,13.0,0.75353575,0.6956521739130435,1.0,0.3333333333333333,0.5161290322580645,0.3,0.935675,0.83535475,0.8130357,0.8,24.113144,22.26086956521739,32.0,4.333333333333333,6.709677419354838,3.9,12.163775,10.85961175,10.5694641,10.4
DB00586,MESH:D004935,1,train,7.0,112.0,0.8491523,0.1111111111111111,1.0,0.0689655172413793,0.275,0.1222222222222222,0.857479,0.8457041,0.90562963,0.2826086956521739,5.9440661,0.7777777777777777,7.0,7.724137931034481,30.800000000000004,13.688888888888886,96.037648,94.7188592,101.43051856,31.65217391304348
DB00501,MESH:D009377,1,train,0.0,99.0,0.853847,0.5268817204301075,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01956,MESH:D004646,1,train,15.0,42.0,0.7224883,0.3938223938223938,1.0,0.0059171597633136,0.054054054054054,0.0,0.66811234,0.80269367,0.67413366,0.1111111111111111,10.8373245,5.907335907335908,15.0,0.2485207100591712,2.270270270270268,0.0,28.06071828,33.71313414,28.31361372,4.666666666666666
DB00993,MESH:D001919,1,train,228.0,133.0,0.75749516,0.4043887147335423,1.0,0.0476190476190476,0.25,0.1578947368421052,0.92983395,0.90428424,0.83908343,0.1875,172.70889648,92.20062695924764,228.0,6.333333333333331,33.25,20.999999999999996,123.66791535,120.26980392,111.59809619,24.9375
DB00412,MESH:D002312,1,train,27.0,79.0,0.8314541,0.4209486166007905,1.0,0.08,0.2888888888888888,0.0,0.79638606,0.782192,0.8174013,0.3189655172413793,22.4492607,11.365612648221344,27.0,6.32,22.822222222222216,0.0,62.91449874,61.793168,64.5747027,25.198275862068964
DB00313,MESH:D004802,1,train,77.0,220.0,0.81519556,0.421875,1.0,0.2702702702702703,0.188034188034188,0.1428571428571428,0.88375056,0.9029901,0.8954121,0.2419354838709677,62.77005812,32.484375,77.0,59.45945945945946,41.36752136752136,31.428571428571416,194.4251232,198.657822,196.990662,53.22580645161289
DB00313,MESH:D004832,1,train,17.0,220.0,0.85575664,0.4285714285714286,1.0,0.4,0.2377049180327868,0.1428571428571428,0.93339086,0.89511275,0.88618433,0.1842105263157894,14.547862879999998,7.2857142857142865,17.0,88.0,52.29508196721309,31.428571428571416,205.3459892,196.924805,194.9605526,40.52631578947367
DB01186,MESH:D011658,1,train,32.0,36.0,0.7573157,0.4159159159159159,0.5,0.9444444444444444,0.5434782608695652,0.2,0.8084731,1.0000001,0.9936913,0.4537037037037037,24.2341024,13.30930930930931,16.0,34.0,19.565217391304348,7.2,29.1050316,36.0000036,35.7728868,16.333333333333336
DB00682,MESH:D001766,1,train,40.0,113.0,0.8730558,0.1428571428571429,0.6666666666666666,0.3333333333333333,0.2666666666666666,0.0,0.8790463,0.95106804,0.848629,0.4623655913978494,34.922232,5.714285714285716,26.666666666666664,37.66666666666666,30.13333333333333,0.0,99.3322319,107.47068852,95.895077,52.24731182795698
DB01100,MESH:D009069,1,train,126.0,25.0,0.8356793,0.4038461538461538,1.0,0.5,0.4915254237288136,0.0,0.9262986,0.9231225,0.8982539,0.6209677419354839,105.2955918,50.88461538461538,126.0,12.5,12.28813559322034,0.0,23.157465,23.0780625,22.4563475,15.524193548387096
DB00567,MESH:D003967,1,train,164.0,17.0,0.5334741,0.330188679245283,1.0,0.625,0.5714285714285714,0.0869565217391304,0.8473847,0.8729358,0.8681775,0.8333333333333334,87.48975239999999,54.15094339622641,164.0,10.625,9.714285714285714,1.4782608695652169,14.4055399,14.8399086,14.7590175,14.166666666666668
DB00376,MESH:D016171,1,train,96.0,34.0,0.7420763,0.1415094339622641,1.0,0.7142857142857143,0.3214285714285714,0.0,0.9016143,0.91568875,0.8430804,0.2790697674418604,71.2393248,13.584905660377352,96.0,24.285714285714285,10.928571428571429,0.0,30.6548862,31.1334175,28.6647336,9.488372093023251
DB00607,MESH:D007970,1,train,77.0,20.0,0.8431026,0.3815028901734104,1.0,0.8333333333333334,0.6,0.0714285714285714,0.8946946,0.93984246,0.8685168,0.5789473684210527,64.9189002,29.3757225433526,77.0,16.666666666666668,12.0,1.428571428571428,17.893892,18.7968492,17.370335999999998,11.578947368421051
DB11136,MESH:D003920,1,train,37.0,36.0,0.8287606,0.4008097165991903,1.0,0.0,0.5263157894736842,0.0,0.85863775,0.92804754,0.89108574,0.0,30.6641422,14.82995951417004,37.0,0.0,18.94736842105263,0.0,30.910959,33.40971144,32.07908664,0.0
DB00579,MESH:D007172,1,train,91.0,13.0,0.70028925,0.251412429378531,0.5,0.5,0.3243243243243243,0.0,0.7140041,0.89063764,0.85664976,0.35,63.72632175,22.87853107344632,45.5,6.5,4.216216216216216,0.0,9.2820533,11.57828932,11.13644688,4.55
DB00500,MESH:D001168,1,train,33.0,19.0,0.6892917,0.1809045226130653,1.0,1.0,0.76,0.3333333333333333,0.92675185,0.8054433,0.8353107,0.4069767441860465,22.7466261,5.969849246231155,33.0,19.0,14.44,6.333333333333333,17.60828515,15.3034227,15.870903299999998,7.732558139534884
DB00091,MESH:D007680,1,train,29.0,132.0,0.86378706,0.5465346534653466,0.6666666666666666,0.0,0.2537313432835821,0.1935483870967742,0.849982,0.90549654,0.82322437,0.3189655172413793,25.04982474,15.849504950495051,19.33333333333333,0.0,33.492537313432834,25.548387096774192,112.197624,119.52554328,108.66561684,42.103448275862064
DB00900,MESH:D009422,1,train,118.0,39.0,0.94713795,0.3745271122320303,1.0,0.5,0.7096774193548387,1.0,0.9498772,0.9596963,0.9257648,0.2911392405063291,111.7622781,44.19419924337957,118.0,19.5,27.67741935483871,39.0,37.0452108,37.4281557,36.1048272,11.354430379746836
DB00184,MESH:D002357,1,train,7.0,148.0,0.75404257,0.1944444444444444,0.5,0.0,0.1594202898550724,0.0,0.7832917,0.74597853,0.80820304,0.1764705882352941,5.27829799,1.3611111111111107,3.5,0.0,23.59420289855072,0.0,115.9271716,110.40482244,119.61404992,26.117647058823525
DB00860,MESH:D004892,1,train,12.0,178.0,0.8491694,0.3125,1.0,0.0,0.125,0.01875,0.8644869,0.8198265,0.816859,0.1596638655462184,10.1900328,3.75,12.0,0.0,22.25,3.3375,153.8786682,145.929117,145.400902,28.420168067226875
DB00579,MESH:D003866,1,train,189.0,13.0,0.7542902,0.3664233576642336,1.0,0.75,0.32,0.0,0.8587718,0.90128756,0.8652624,0.3469387755102041,142.5608478,69.25401459854015,189.0,9.75,4.16,0.0,11.1640334,11.71673828,11.2484112,4.510204081632653
DB01592,MESH:D011230,1,train,31.0,68.0,0.759792,0.5235404896421846,1.0,0.0300751879699248,0.4545454545454545,0.1666666666666666,0.84735507,0.76858574,0.7017605,0.0,23.553552,16.229755178907723,31.0,2.045112781954886,30.909090909090903,11.333333333333329,57.62014476,52.26383032,47.719714,0.0
DB00819,MESH:D015812,1,train,8.0,67.0,0.73571855,0.159090909090909,1.0,0.625,0.6538461538461539,0.1666666666666666,0.90427846,0.89755523,0.8621689,0.4,5.8857484,1.272727272727272,8.0,41.875,43.80769230769231,11.166666666666664,60.58665682,60.13620041,57.7653163,26.8
DB00339,MESH:D000749,1,train,19.0,21.0,0.72520196,0.2446808510638297,0.0,0.0,0.1666666666666666,0.0,0.8448597,0.81593513,0.8678808,0.3157894736842105,13.77883724,4.648936170212764,0.0,0.0,3.4999999999999987,0.0,17.7420537,17.134637729999998,18.2254968,6.63157894736842
DB00621,MESH:D019247,1,train,2.0,7.0,0.5557836,0.6233766233766234,0.0,0.3333333333333333,0.1777777777777777,0.0,0.7342135,0.77938044,0.7859173,0.324074074074074,1.1115672,1.2467532467532467,0.0,2.333333333333333,1.244444444444444,0.0,5.1394945,5.45566308,5.5014211,2.268518518518518
DB00450,MESH:D017180,1,train,113.0,30.0,0.8333267,0.4651162790697675,1.0,0.3333333333333333,0.4,0.1818181818181818,0.9014566,0.91033065,0.8772182,0.4485981308411215,94.1659171,52.55813953488373,113.0,10.0,12.0,5.454545454545454,27.043698000000003,27.3099195,26.316546,13.457943925233645
DB01065,MESH:D053608,1,train,33.0,100.0,0.72214985,0.2857142857142857,1.0,0.0666666666666666,0.1627906976744186,0.25,0.76929724,0.8232682,0.83969843,0.2417582417582417,23.83094505,9.428571428571429,33.0,6.66666666666666,16.279069767441857,25.0,76.929724,82.32682,83.969843,24.17582417582417
DB00851,MESH:D004802,1,train,77.0,41.0,0.7586921,0.4252873563218391,1.0,0.0,0.2,0.0526315789473684,0.8962808,0.8343024,0.7665237,0.1857142857142857,58.4192917,32.74712643678161,77.0,0.0,8.200000000000001,2.1578947368421044,36.7475128,34.2063984,31.4274717,7.614285714285713
DB01200,MESH:D014277,1,train,11.0,92.0,0.82678306,0.5457685664939551,0.5,0.3157894736842105,0.1451612903225806,0.0,0.853722,0.8685056,0.8401078,0.1907514450867052,9.09461366,6.003454231433507,5.5,29.052631578947366,13.354838709677416,0.0,78.542424,79.9025152,77.2899176,17.549132947976876
DB01234,MESH:D010024,1,train,32.0,227.0,0.6571249,0.4662379421221865,0.5,0.4,0.5476190476190477,0.4,0.8789424,0.9999995,0.90589035,0.48,21.0279968,14.919614147909968,16.0,90.8,124.30952380952382,90.8,199.5199248,226.9998865,205.63710945,108.96
DB01168,MESH:D016543,1,train,8.0,33.0,0.8016039,0.282051282051282,1.0,0.0,0.2666666666666666,0.0769230769230769,0.8861387,0.8938942,0.87851596,0.1260504201680672,6.4128312,2.256410256410256,8.0,0.0,8.799999999999997,2.538461538461538,29.2425771,29.4985086,28.99102668,4.159663865546217
DB00792,MESH:D006212,1,train,156.0,9.0,0.6640762,0.125,1.0,1.0,0.25,0.0,0.96464777,0.8948281,0.87743556,0.4285714285714285,103.5958872,19.5,156.0,9.0,2.25,0.0,8.68182993,8.0534529,7.89692004,3.857142857142856
DB00585,MESH:D000741,1,train,62.0,13.0,0.7486319,0.3383084577114428,0.0,1.0,0.2131147540983606,0.0666666666666666,0.95510525,0.9276165,0.8433827,0.2771084337349397,46.4151778,20.97512437810945,0.0,13.0,2.770491803278688,0.8666666666666658,12.41636825,12.0590145,10.9639751,3.6024096385542164
DB12965,MESH:D007249,1,train,136.0,24.0,0.82752854,0.5074925074925075,1.0,0.0454545454545454,0.2352941176470588,0.0263157894736842,0.7498389,0.76455915,0.852752,0.0,112.54388144,69.01898101898102,136.0,1.0909090909090895,5.647058823529411,0.6315789473684208,17.9961336,18.3494196,20.466048,0.0
DB00996,MESH:D001259,1,train,98.0,42.0,0.85775256,0.1690140845070422,1.0,0.1666666666666666,0.22,0.3333333333333333,0.9390334,0.8770869,0.90710163,0.2266666666666666,84.05975088,16.563380281690137,98.0,6.999999999999997,9.24,14.0,39.4394028,36.8376498,38.09826846,9.519999999999998
DB00848,MESH:D014657,1,train,54.0,37.0,0.82836324,0.2897727272727273,0.0,0.0833333333333333,0.088235294117647,0.0,0.90018773,0.87846136,0.82153547,0.2638888888888889,44.73161496,15.647727272727272,0.0,3.083333333333332,3.264705882352939,0.0,33.30694601,32.50307032,30.39681239,9.76388888888889
DB01234,MESH:D007008,1,train,97.0,227.0,0.8339528,0.5606060606060606,1.0,0.4,0.5056179775280899,0.3333333333333333,0.8851838,0.9999995,0.93302035,1.0,80.89342160000001,54.37878787878788,97.0,90.8,114.7752808988764,75.66666666666666,200.9367226,226.9998865,211.79561945,227.0
DB01283,MESH:D010146,1,train,270.0,7.0,0.71936107,0.3427601809954751,1.0,1.0,0.6206896551724138,0.0,0.81390166,0.9123224,0.87241626,0.5652173913043478,194.22748890000005,92.54524886877827,270.0,7.0,4.344827586206897,0.0,5.69731162,6.3862568,6.106913820000001,3.9565217391304346
DB01593,MESH:D058065,1,train,9.0,70.0,0.819824,0.4517647058823529,0.5,0.2374429223744292,0.5,0.0625,0.6907987,0.7466715,0.69638276,0.0,7.378416,4.065882352941176,4.5,16.621004566210043,35.0,4.375,48.355909,52.267005000000005,48.7467932,0.0
DB00281,MESH:D053201,1,train,18.0,98.0,0.7680974,0.1875,0.3333333333333333,0.125,0.3703703703703703,0.015625,0.9884788,0.9292681,0.90426135,0.4383561643835616,13.8257532,3.375,6.0,12.25,36.29629629629629,1.53125,96.8709224,91.0682738,88.61761229999999,42.95890410958904
