drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00290,D155601,1,train,4.0,4.0,0.18348,0.0,0.0,0.0,0.75284445,0.64333755,0.7926995,0.0987654320987654,0.73392,0.0,0.0,0.0,3.0113778,2.5733502,3.170798,0.3950617283950616
DB00928,D140600,1,train,22.0,1.0,0.0,0.0,0.4642857142857143,0.0,0.87924445,0.85652196,0.80980235,0.3513513513513513,0.0,0.0,0.4642857142857143,0.0,0.87924445,0.85652196,0.80980235,0.3513513513513513
DB00996,D114480,1,train,13.0,12.0,0.42045,0.0,0.1025641025641025,0.0,0.8556574,0.7740362,0.8361934,0.1030927835051546,5.46585,0.0,1.23076923076923,0.0,10.2678888,9.2884344,10.0343208,1.2371134020618553
DB00216,D607516,1,train,0.0,5.0,0.88643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00419,D600351,1,train,15.0,5.0,0.22604,0.0,0.048780487804878,0.0,0.8451058,0.8676419,0.7981741,0.144578313253012,3.3906,0.0,0.24390243902439,0.0,4.225529,4.3382095,3.9908705,0.7228915662650599
DB00523,D608622,1,train,51.0,2.0,0.27153,0.0,0.0566037735849056,0.0,0.86104465,0.8388276,0.82039595,0.1592920353982301,13.84803,0.0,0.1132075471698112,0.0,1.7220893,1.6776552,1.6407919,0.3185840707964602
DB04844,D157700,1,train,7.0,3.0,0.27466,0.03125,0.0983606557377049,0.0,0.8322946,0.909642,0.5991181,0.1683673469387755,1.92262,0.09375,0.2950819672131147,0.0,2.4968838,2.728926,1.7973542999999998,0.5051020408163265
DB01235,D181500,1,train,17.0,1.0,0.30068,0.1666666666666666,0.1025641025641025,0.0,0.8005068,0.8676867,0.82581574,0.1636363636363636,5.11156,0.1666666666666666,0.1025641025641025,0.0,0.8005068,0.8676867,0.82581574,0.1636363636363636
DB00464,D308205,1,train,1.0,1.0,0.062449,0.0,0.0294117647058823,0.0,0.72294766,0.7689539,0.7071785,0.09,0.062449,0.0,0.0294117647058823,0.0,0.72294766,0.7689539,0.7071785,0.09
DB00672,D104300,1,train,4.0,2.0,0.41907,0.0,0.0459770114942528,0.0,0.7671446,0.851391,0.74202037,0.1951219512195122,1.67628,0.0,0.0919540229885056,0.0,1.5342892,1.702782,1.48404074,0.3902439024390244
DB00433,D113610,1,train,1.0,7.0,0.2523,0.0,0.0434782608695652,0.0,0.6010722,0.7441812,0.6489711,0.0666666666666666,0.2523,0.0,0.3043478260869564,0.0,4.2075054,5.2092684,4.5427977,0.4666666666666662
DB01221,D208550,1,train,26.0,4.0,0.38905,0.3636363636363636,0.1896551724137931,0.25,0.8372396,0.82017976,0.84494627,0.2121212121212121,10.1153,1.4545454545454544,0.7586206896551724,1.0,3.3489584,3.28071904,3.37978508,0.8484848484848484
DB00819,D178600,1,train,4.0,0.0,0.0,0.0,0.12,0.0,0.7730635,0.8204884,0.72594887,0.1166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00216,D300125,1,train,7.0,5.0,0.9466,0.0,0.1698113207547169,0.0,0.8849284,0.781363,0.8537594,0.2583333333333333,6.6262,0.0,0.8490566037735845,0.0,4.424642,3.906815,4.268796999999999,1.2916666666666663
DB01151,D143465,1,train,12.0,1.0,0.0,0.3928571428571428,0.3611111111111111,0.0,0.8653444,0.89680624,0.8552702,0.2543859649122807,0.0,0.3928571428571428,0.3611111111111111,0.0,0.8653444,0.89680624,0.8552702,0.2543859649122807
DB01294,D607459,1,train,15.0,3.0,0.036339,0.0,0.074074074074074,0.0,0.8236507,0.7405387,0.8042675,0.1604938271604938,0.545085,0.0,0.222222222222222,0.0,2.4709521,2.2216161,2.4128025,0.4814814814814814
DB00380,D161900,1,train,69.0,5.0,0.28759,1.0,0.1388888888888889,0.0,0.91915756,0.84670544,0.8030707,0.1818181818181818,19.84371,5.0,0.6944444444444444,0.0,4.5957878,4.2335272,4.0153535,0.909090909090909
DB00691,D273800,1,train,2.0,4.0,0.68546,0.0,0.0357142857142857,0.0,0.78758174,0.7181715,0.8342293,0.1046511627906976,1.37092,0.0,0.1428571428571428,0.0,3.15032696,2.872686,3.3369172,0.4186046511627904
DB01233,D600351,1,train,15.0,13.0,0.20605,0.0952380952380952,0.1917808219178082,0.0,0.9228275,0.9110237,0.863212,0.1612903225806451,3.0907500000000003,1.2380952380952377,2.4931506849315066,0.0,11.9967575,11.8433081,11.221756,2.096774193548386
DB00537,D600631,1,train,1.0,5.0,0.99992,0.0,0.0144927536231884,0.0,0.7310125,0.5759979,0.7378632,0.1056910569105691,0.99992,0.0,0.072463768115942,0.0,3.6550625,2.8799895,3.689316,0.5284552845528455
DB00966,D161900,1,train,69.0,1.0,0.27153,0.5,0.375,0.0,0.9356113,0.8841969,0.8149141,0.4335664335664335,18.73557,0.5,0.375,0.0,0.9356113,0.8841969,0.8149141,0.4335664335664335
DB00413,D125850,1,train,12.0,2.0,0.89132,0.5,0.1304347826086956,0.0,0.8892509,0.8285899,0.87473524,0.1260504201680672,10.69584,1.0,0.2608695652173912,0.0,1.7785018,1.6571798,1.74947048,0.2521008403361344
DB00952,D157300,1,train,21.0,0.0,0.0,1.0,0.6388888888888888,0.0,0.8699601,0.9000105,0.882393,0.4158415841584158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00255,D276300,1,train,33.0,0.0,0.0,0.2,0.1971830985915492,0.0,0.72153336,0.80795145,0.76712763,0.2475247524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00806,D161900,1,train,69.0,3.0,0.26058,0.0,0.1481481481481481,0.0,0.88881785,0.7683917,0.8526908,0.1774193548387097,17.98002,0.0,0.4444444444444443,0.0,2.66645355,2.3051751,2.5580724,0.532258064516129
DB00868,D601682,1,train,7.0,2.0,0.38172,0.0,0.0476190476190476,0.0,0.74253595,0.8113051,0.88127345,0.1325301204819277,2.67204,0.0,0.0952380952380952,0.0,1.4850719,1.6226102,1.7625469,0.2650602409638554
DB00499,D607459,1,train,15.0,3.0,0.036339,0.25,0.3,0.0,0.8461813,0.86071426,0.85543686,0.1300813008130081,0.545085,0.75,0.8999999999999999,0.0,2.5385439,2.58214278,2.56631058,0.3902439024390243
DB00215,D260970,1,train,2.0,8.0,0.25494,0.0,0.0377358490566037,0.0,0.7283109,0.7269501,0.73340416,0.0786516853932584,0.50988,0.0,0.3018867924528296,0.0,5.8264872,5.8156008,5.86723328,0.6292134831460672
DB00572,D147530,1,train,59.0,4.0,0.093951,0.7777777777777778,0.4565217391304347,0.0,0.85644937,0.9270047,0.87942564,0.618421052631579,5.543109,3.111111111111111,1.8260869565217388,0.0,3.42579748,3.7080188,3.51770256,2.473684210526316
DB01045,D208230,1,train,15.0,7.0,0.45342,0.25,0.072289156626506,0.0,0.78998554,0.800709,0.8183465,0.1288659793814432,6.8013,1.75,0.5060240963855419,0.0,5.52989878,5.604963,5.7284255,0.9020618556701024
DB00704,D200170,1,train,10.0,2.0,0.081461,0.6,0.3,0.0,0.8286917,0.89050436,0.8586231,0.5,0.8146100000000001,1.2,0.6,0.0,1.6573834,1.78100872,1.7172462,1.0
DB00264,D157700,1,train,7.0,5.0,0.26369,0.0967741935483871,0.0759493670886076,0.0,0.8272983,0.8119178,0.7401065,0.1359223300970873,1.84583,0.4838709677419355,0.379746835443038,0.0,4.1364915,4.059589,3.7005325,0.6796116504854365
DB01129,D600496,1,train,11.0,2.0,0.5926,0.0,0.1038961038961039,0.0,0.80344146,0.8601558,0.8284912,0.1808510638297872,6.5186,0.0,0.2077922077922078,0.0,1.60688292,1.7203116,1.6569824,0.3617021276595744
DB00642,D146110,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00307,D254400,1,train,5.0,1.0,0.12986,0.0,0.2,0.0,0.7950671,0.7434608,0.8335502,0.1392405063291139,0.6493,0.0,0.2,0.0,0.7950671,0.7434608,0.8335502,0.1392405063291139
DB00313,D605055,1,train,6.0,7.0,0.51994,0.0,0.0857142857142857,0.0,0.82967186,0.85334283,0.79844344,0.1641791044776119,3.1196399999999995,0.0,0.5999999999999999,0.0,5.80770302,5.97339981,5.58910408,1.1492537313432831
DB01216,D114480,1,train,13.0,1.0,0.31301,0.0,0.1041666666666666,0.0,0.8583216,0.8463746,0.7378639,0.2033898305084746,4.06913,0.0,0.1041666666666666,0.0,0.8583216,0.8463746,0.7378639,0.2033898305084746
DB00380,D125310,1,train,7.0,5.0,0.18629,0.0,0.048780487804878,0.0,0.7728477,0.8439482,0.6901204,0.1296296296296296,1.30403,0.0,0.24390243902439,0.0,3.8642385,4.219741,3.450602,0.6481481481481479
DB00210,D604416,1,train,13.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.79451966,0.8417556,0.8084465,0.2364864864864864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00860,D140600,1,train,22.0,4.0,0.77658,0.0,0.1126760563380281,0.0,0.87924445,0.85928357,0.8602674,0.1909090909090909,17.084760000000003,0.0,0.4507042253521124,0.0,3.5169778,3.43713428,3.4410696,0.7636363636363636
DB00264,D608622,1,train,51.0,5.0,0.49842,1.0,0.4722222222222222,0.0,0.9252018,0.90891314,0.86363596,0.7619047619047619,25.41942,5.0,2.361111111111111,0.0,4.626009,4.5445657,4.3181798,3.809523809523809
DB01002,D191390,1,train,2.0,1.0,0.22415,0.0,0.2222222222222222,0.0,0.7972082,0.6685368,0.66410077,0.2093023255813953,0.4483,0.0,0.2222222222222222,0.0,0.7972082,0.6685368,0.66410077,0.2093023255813953
DB00619,D152700,1,train,2.0,10.0,0.24684,0.0,0.1358024691358024,0.0,0.7296017,0.7755142,0.69108146,0.1020408163265306,0.49368,0.0,1.358024691358024,0.0,7.296017,7.755142,6.9108146,1.020408163265306
DB00285,D167870,1,train,11.0,4.0,0.1085,0.25,0.4262295081967213,0.0,0.93679535,0.86414665,0.75942534,0.1809523809523809,1.1935,1.0,1.7049180327868851,0.0,3.7471814,3.4565866,3.03770136,0.7238095238095236
DB00996,D137215,1,train,3.0,12.0,0.25105,0.0666666666666666,0.0444444444444444,0.0,0.858926,0.8151709,0.7684459,0.0769230769230769,0.75315,0.7999999999999992,0.5333333333333328,0.0,10.307112,9.7820508,9.2213508,0.9230769230769228
DB01248,D247640,1,train,13.0,2.0,0.3708,0.0,0.2291666666666666,0.0,0.9270191,0.83722967,0.8199841,0.2085308056872037,4.8204,0.0,0.4583333333333332,0.0,1.8540382,1.67445934,1.6399682,0.4170616113744074
DB01234,D168100,1,train,13.0,1.0,0.2731,0.125,0.1386138613861386,0.0,0.8712064,0.81265527,0.83064204,0.4285714285714285,3.5503,0.125,0.1386138613861386,0.0,0.8712064,0.81265527,0.83064204,0.4285714285714285
DB00808,D168100,1,train,13.0,1.0,0.41046,0.0,0.1666666666666666,0.0,0.90821266,0.81265527,0.8273413,0.233009708737864,5.33598,0.0,0.1666666666666666,0.0,0.90821266,0.81265527,0.8273413,0.233009708737864
DB01162,D166760,1,train,6.0,1.0,0.0,0.1904761904761904,0.2,0.0,0.87041193,0.88584834,0.70222324,0.176,0.0,0.1904761904761904,0.2,0.0,0.87041193,0.88584834,0.70222324,0.176
DB00995,D190300,1,train,3.0,11.0,0.28206,0.0,0.0344827586206896,0.0,0.7135577,0.73072475,0.7063077,0.1641791044776119,0.8461799999999999,0.0,0.3793103448275856,0.0,7.8491347,8.037972250000001,7.7693847,1.8059701492537308
DB00371,D157300,1,train,21.0,4.0,0.75392,0.8,0.1891891891891892,0.0,0.8528205,0.8408853,0.84670144,0.303030303030303,15.83232,3.2,0.7567567567567568,0.0,3.411282,3.3635412,3.38680576,1.212121212121212
DB01182,D215470,1,train,4.0,2.0,0.15348,0.0588235294117647,0.1176470588235294,0.0,0.81793046,0.8435172,0.78580254,0.26,0.61392,0.1176470588235294,0.2352941176470588,0.0,1.63586092,1.6870344,1.57160508,0.52
DB00627,D602080,1,train,4.0,4.0,0.30391,0.0,0.1020408163265306,0.0,0.77855396,0.80416393,0.82062054,0.1067961165048543,1.21564,0.0,0.4081632653061224,0.0,3.11421584,3.21665572,3.28248216,0.4271844660194172
DB01086,D608622,1,train,51.0,3.0,0.40472,0.0909090909090909,0.4117647058823529,0.0,0.81360817,0.89902985,0.7620929,0.6,20.64072,0.2727272727272727,1.2352941176470589,0.0,2.44082451,2.6970895500000003,2.2862787,1.7999999999999998
DB00277,D208550,1,train,26.0,1.0,0.38905,0.0,0.1489361702127659,0.0,0.87210643,0.9178366,0.8844234,0.2068965517241379,10.1153,0.0,0.1489361702127659,0.0,0.87210643,0.9178366,0.8844234,0.2068965517241379
DB00524,D147530,1,train,59.0,0.0,0.0,0.0,0.1621621621621621,0.0,0.8804203,0.8777234,0.7376876,0.2717391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00007,D150699,1,train,0.0,6.0,0.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00201,D147530,1,train,59.0,2.0,0.13387,0.1764705882352941,0.2,0.0,0.7986527,0.8314945,0.8106301,0.5740740740740741,7.89833,0.3529411764705882,0.4,0.0,1.5973054,1.662989,1.6212602,1.148148148148148
DB00555,D145590,1,train,18.0,1.0,0.14811,0.1132075471698113,0.180327868852459,0.0,0.91210705,0.83114713,0.8796278,0.2307692307692307,2.66598,0.1132075471698113,0.180327868852459,0.0,0.91210705,0.83114713,0.8796278,0.2307692307692307
DB01261,D601004,1,train,0.0,1.0,0.037438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00691,D161900,1,train,69.0,4.0,0.27153,1.0,0.6111111111111112,0.0,0.9145266,0.9189725,0.92037827,0.5203252032520326,18.73557,4.0,2.4444444444444446,0.0,3.6581064,3.67589,3.68151308,2.0813008130081303
DB01148,D147530,1,train,59.0,1.0,0.061224,0.6666666666666666,0.1818181818181818,0.0,0.8704938,0.87166715,0.8548833,0.3555555555555555,3.612216,0.6666666666666666,0.1818181818181818,0.0,0.8704938,0.87166715,0.8548833,0.3555555555555555
DB01133,D161900,1,train,69.0,2.0,0.27153,0.0,0.7,0.0,0.9000864,1.0,0.8431301,0.2941176470588235,18.73557,0.0,1.4,0.0,1.8001728,2.0,1.6862602,0.588235294117647
DB01177,D109543,1,train,9.0,5.0,0.39678,0.0,0.2857142857142857,0.0,0.7990856,0.88074857,0.8551841,0.2026143790849673,3.5710200000000003,0.0,1.4285714285714284,0.0,3.995428,4.40374285,4.2759205,1.0130718954248366
DB00991,D106400,1,train,4.0,0.0,0.0,0.0,0.119047619047619,0.0,0.8401908,0.8882284,0.7651976,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00990,D607850,1,train,13.0,2.0,0.45342,0.0,0.1272727272727272,0.0,0.9150839,0.8257917,0.8437302,0.3894736842105263,5.89446,0.0,0.2545454545454544,0.0,1.8301678,1.6515834,1.6874604,0.7789473684210526
DB01045,D165720,1,train,14.0,7.0,0.64093,0.25,0.03,0.0,0.8091345,0.6804846,0.7865983,0.1288659793814432,8.97302,1.75,0.21,0.0,5.6639415,4.7633922,5.5061881,0.9020618556701024
DB00908,D600131,1,train,4.0,9.0,0.96524,0.1363636363636363,0.1428571428571428,0.0,0.82385695,0.83221316,0.76241004,0.1578947368421052,3.86096,1.2272727272727266,1.2857142857142851,0.0,7.41471255,7.48991844,6.86169036,1.421052631578947
DB01238,D188030,1,train,4.0,2.0,0.25748,0.0666666666666666,0.1710526315789473,0.0,0.7846979,0.88916564,0.6508114,0.2111801242236025,1.02992,0.1333333333333332,0.3421052631578946,0.0,1.5693958,1.77833128,1.3016228,0.422360248447205
DB00398,D102500,1,train,11.0,6.0,0.30391,0.0,0.1216216216216216,0.0,0.8098906,0.8519143,0.837362,0.1721311475409836,3.34301,0.0,0.7297297297297296,0.0,4.8593436,5.1114858000000005,5.024172,1.0327868852459017
DB01039,D246300,1,train,1.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.6556362,0.6550226,0.67566824,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00790,D608105,1,train,4.0,14.0,0.57022,0.0,0.064516129032258,0.0,0.8313637,0.7176461,0.8293926,0.1818181818181818,2.28088,0.0,0.903225806451612,0.0,11.6390918,10.0470454,11.6114964,2.545454545454545
DB00884,D256370,1,train,4.0,9.0,0.26058,0.0,0.0769230769230769,0.0,0.81867087,0.72391605,0.6728599,0.131578947368421,1.04232,0.0,0.6923076923076921,0.0,7.36803783,6.51524445,6.055739099999999,1.184210526315789
DB01233,D145590,1,train,18.0,13.0,0.30315,0.1176470588235294,0.328125,0.0,0.8828275,0.91415536,0.87593406,0.2093023255813953,5.4567,1.5294117647058822,4.265625,0.0,11.4767575,11.88401968,11.38714278,2.720930232558139
DB01129,D125851,1,train,10.0,2.0,0.54479,0.0,0.1333333333333333,0.0,0.8076366,0.81888086,0.8598148,0.1848739495798319,5.4479,0.0,0.2666666666666666,0.0,1.6152732,1.63776172,1.7196296,0.3697478991596638
DB00987,D161900,1,train,69.0,3.0,0.38439,0.0,0.2051282051282051,0.0,0.9164607,0.8883547,0.89155185,0.2205882352941176,26.52291,0.0,0.6153846153846153,0.0,2.7493821,2.6650641000000004,2.67465555,0.6617647058823528
DB00540,D223350,1,train,9.0,11.0,0.55118,0.24,0.2048192771084337,0.0,0.8237281,0.80931365,0.8364521,0.2244897959183673,4.9606200000000005,2.64,2.2530120481927707,0.0,9.0610091,8.90245015,9.2009731,2.46938775510204
DB01217,D607225,1,train,1.0,7.0,0.29204,0.0,0.0,0.0,0.6720762,0.7305814,0.7292515,0.0769230769230769,0.29204,0.0,0.0,0.0,4.7045334,5.1140698,5.1047605,0.5384615384615383
DB00884,D600351,1,train,15.0,9.0,0.22604,0.0,0.0909090909090909,0.0,0.8474877,0.82766,0.7438456,0.1458333333333333,3.3906,0.0,0.8181818181818181,0.0,7.6273893,7.448939999999999,6.6946104,1.3124999999999996
DB01204,D231200,1,train,3.0,4.0,0.68546,0.0,0.0384615384615384,0.0,0.80154365,0.7584837,0.69463885,0.1333333333333333,2.05638,0.0,0.1538461538461536,0.0,3.2061746,3.0339348,2.7785554,0.5333333333333332
DB01182,D241100,1,train,1.0,2.0,0.24462,0.0,0.0576923076923076,0.0,0.78853047,0.8022623,0.5990373,0.1791044776119403,0.24462,0.0,0.1153846153846152,0.0,1.57706094,1.6045246,1.1980746,0.3582089552238806
DB00327,D140600,1,train,22.0,8.0,0.77658,0.75,0.3043478260869565,0.0,0.8718843,0.77791333,0.8545819,0.1909090909090909,17.084760000000003,6.0,2.434782608695652,0.0,6.9750744,6.22330664,6.8366552,1.5272727272727271
DB00535,D218200,1,train,1.0,2.0,0.14634,0.0,0.0434782608695652,0.0,0.6010722,0.7441812,0.6489711,0.0666666666666666,0.14634,0.0,0.0869565217391304,0.0,1.2021444,1.4883624,1.2979422,0.1333333333333332
DB00995,D607681,1,train,3.0,11.0,0.99938,0.0,0.0344827586206896,0.0,0.71785116,0.73072475,0.7063077,0.1641791044776119,2.99814,0.0,0.3793103448275856,0.0,7.896362760000001,8.037972250000001,7.7693847,1.8059701492537308
DB01008,D145590,1,train,18.0,4.0,0.14574,0.0,0.1587301587301587,0.0,0.8778051,0.7631879,0.8723625,0.1290322580645161,2.62332,0.0,0.6349206349206348,0.0,3.5112204,3.0527516,3.48945,0.5161290322580644
DB00559,D182280,1,train,4.0,14.0,0.36073,0.0,0.1020408163265306,0.0,0.8559994,0.79850525,0.8552898,0.2,1.44292,0.0,1.4285714285714284,0.0,11.9839916,11.1790735,11.9740572,2.8000000000000003
DB00975,D604416,1,train,13.0,4.0,0.16987,0.0,0.125,0.0,0.8476568,0.8877261,0.7974138,0.1049382716049382,2.20831,0.0,0.5,0.0,3.3906272,3.5509044,3.1896552,0.4197530864197528
DB00907,D115000,1,train,10.0,2.0,0.24011,0.125,0.2115384615384615,0.0,0.81285,0.8117343,0.68186295,0.2403846153846154,2.4011,0.25,0.423076923076923,0.0,1.6257,1.6234686,1.3637259,0.4807692307692308
DB00695,D157300,1,train,21.0,1.0,0.75392,0.032258064516129,0.0666666666666666,0.0,0.86391807,0.84464693,0.8591919,0.1637931034482758,15.83232,0.032258064516129,0.0666666666666666,0.0,0.86391807,0.84464693,0.8591919,0.1637931034482758
DB00514,D256700,1,train,3.0,7.0,0.34535,0.0975609756097561,0.188235294117647,0.0,0.84144294,0.81528133,0.7630962,0.1375,1.03605,0.6829268292682927,1.317647058823529,0.0,5.89010058,5.70696931,5.3416734,0.9625
DB00515,D161900,1,train,69.0,2.0,0.38439,0.0,0.1509433962264151,0.0,0.86640584,0.89578855,0.89155185,0.0273972602739726,26.52291,0.0,0.3018867924528302,0.0,1.73281168,1.7915771,1.7831037,0.0547945205479452
DB00917,D157300,1,train,21.0,0.0,0.0,0.0,0.1041666666666666,0.0,0.773883,0.745355,0.8218634,0.1728395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00988,D104300,1,train,4.0,3.0,0.41907,0.0,0.0425531914893617,0.0,0.82967186,0.85334283,0.79844344,0.1884057971014492,1.67628,0.0,0.1276595744680851,0.0,2.48901558,2.56002849,2.39533032,0.5652173913043476
DB00990,D607459,1,train,15.0,2.0,0.022522,0.0,0.3,0.0,0.9150839,0.8257917,0.86307603,0.3894736842105263,0.33783,0.0,0.6,0.0,1.8301678,1.6515834,1.72615206,0.7789473684210526
DB00883,D602080,1,train,4.0,3.0,0.30391,0.0,0.1020408163265306,0.0,0.70140576,0.87703586,0.7718783,0.0357142857142857,1.21564,0.0,0.3061224489795918,0.0,2.10421728,2.63110758,2.3156349,0.1071428571428571
DB01403,D215140,1,train,16.0,2.0,0.13535,0.2727272727272727,0.2698412698412698,0.0,0.86128545,0.88628125,0.8139378,0.2037037037037037,2.1656,0.5454545454545454,0.5396825396825397,0.0,1.7225709,1.7725625,1.6278756,0.4074074074074074
DB00884,D210050,1,train,8.0,9.0,0.3638,0.0,0.0256410256410256,0.0,0.8474808,0.78106064,0.6839459,0.1263157894736842,2.9104,0.0,0.2307692307692304,0.0,7.6273272,7.02954576,6.1555131,1.1368421052631577
DB01019,D109350,1,train,10.0,0.0,0.0,0.1515151515151515,0.0465116279069767,0.0,0.8167033,0.78853476,0.8589851,0.0983606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00963,D608622,1,train,51.0,2.0,0.40472,0.1818181818181818,0.1538461538461538,0.0,0.87129027,0.8736615,0.7692064,0.2753623188405797,20.64072,0.3636363636363636,0.3076923076923076,0.0,1.74258054,1.747323,1.5384128,0.5507246376811594
DB01045,D140600,1,train,22.0,7.0,0.77658,0.25,0.072289156626506,0.0,0.8091345,0.85652196,0.8183465,0.1288659793814432,17.084760000000003,1.75,0.5060240963855419,0.0,5.6639415,5.99565372,5.7284255,0.9020618556701024
DB01165,D114580,1,train,3.0,2.0,0.51645,0.0,0.054054054054054,0.0,0.8163819,0.8560375,0.8326396,0.2,1.54935,0.0,0.108108108108108,0.0,1.6327638,1.712075,1.6652792,0.4
DB00956,D604416,1,train,13.0,2.0,0.026574,0.0,0.1132075471698113,0.0,0.8865963,0.79757226,0.7974138,0.211864406779661,0.345462,0.0,0.2264150943396226,0.0,1.7731926,1.59514452,1.5948276,0.423728813559322
DB01294,D140600,1,train,22.0,3.0,0.77658,0.0,0.074074074074074,0.0,0.888435,0.7523103,0.8042675,0.1851851851851851,17.084760000000003,0.0,0.222222222222222,0.0,2.665305,2.2569309,2.4128025,0.5555555555555552
DB01248,D223350,1,train,9.0,2.0,0.3708,0.0,0.1568627450980392,0.0,0.7822026,0.83722967,0.86957395,0.2531645569620253,3.3372,0.0,0.3137254901960784,0.0,1.5644052,1.67445934,1.7391479,0.5063291139240506
DB01142,D276300,1,train,33.0,0.0,0.0,0.4827586206896552,0.5789473684210527,0.0,0.85911965,0.89508057,0.8673417,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01224,D188050,1,train,3.0,1.0,0.18334,0.0,0.1057692307692307,0.0,0.8202002,0.7427145,0.8448405,0.238095238095238,0.55002,0.0,0.1057692307692307,0.0,0.8202002,0.7427145,0.8448405,0.238095238095238
DB00590,D603165,1,train,4.0,0.0,0.0,0.0,0.1860465116279069,0.0,0.84482014,0.80077946,0.8706902,0.2556390977443609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00533,D166760,1,train,6.0,1.0,0.16032,0.0,0.1636363636363636,0.0,0.87041193,0.8615196,0.8829331,0.2195121951219512,0.96192,0.0,0.1636363636363636,0.0,0.87041193,0.8615196,0.8829331,0.2195121951219512
DB00721,D608320,1,train,3.0,3.0,0.27223,0.0,0.0454545454545454,0.0,0.74243134,0.76344097,0.8427608,0.336734693877551,0.8166900000000001,0.0,0.1363636363636362,0.0,2.22729402,2.29032291,2.5282824,1.010204081632653
DB01221,D210050,1,train,8.0,4.0,0.11202,0.0,0.1724137931034483,0.0,0.79637635,0.7092533,0.80228263,0.1739130434782608,0.89616,0.0,0.6896551724137931,0.0,3.1855054,2.8370132,3.20913052,0.6956521739130432
DB00471,D131300,1,train,3.0,5.0,0.23166,0.0,0.0869565217391304,0.0,0.8062447,0.6705532,0.83594215,0.1645569620253164,0.69498,0.0,0.434782608695652,0.0,4.0312235,3.352766,4.17971075,0.822784810126582
DB00542,D276300,1,train,33.0,3.0,0.44266,0.0,0.1621621621621621,0.0,0.91348946,0.87171364,0.84556603,0.2945736434108527,14.60778,0.0,0.4864864864864863,0.0,2.74046838,2.61514092,2.53669809,0.883720930232558
DB00481,D175505,1,train,0.0,7.0,0.37175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00787,D147530,1,train,59.0,10.0,0.32759,0.0,0.1694915254237288,0.0,0.85344017,0.7441493,0.86176604,0.2236842105263158,19.32781,0.0,1.694915254237288,0.0,8.5344017,7.441493,8.6176604,2.236842105263158
DB00901,D208300,1,train,4.0,5.0,0.14259,0.0,0.088235294117647,0.0,0.7736435,0.76480454,0.74402195,0.1940298507462686,0.57036,0.0,0.4411764705882349,0.0,3.8682175,3.8240227,3.72010975,0.970149253731343
DB01196,D600351,1,train,15.0,6.0,0.22604,0.0,0.2758620689655172,0.0,0.7865362,0.7853122,0.854866,0.1666666666666666,3.3906,0.0,1.6551724137931032,0.0,4.7192172,4.7118732,5.129196,0.9999999999999996
DB00839,D605055,1,train,6.0,1.0,0.51994,0.5,0.9,0.0,0.98871803,0.99226725,0.8725227,0.4,3.1196399999999995,0.5,0.9,0.0,0.98871803,0.99226725,0.8725227,0.4
DB00445,D600263,1,train,6.0,2.0,0.43074,0.0,0.0588235294117647,0.0,0.7900437,0.7880431,0.72802794,0.15527950310559,2.58444,0.0,0.1176470588235294,0.0,1.5800874,1.5760862,1.45605588,0.31055900621118
DB00754,D145200,1,train,0.0,4.0,0.40166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
